chrom	start	end	value	strand	chrom	start	end	value	strand	midpoint	c-w reads sum	c-w distance (bp)
chr10	67954	67964	3.0	+	chr10	67977	67987	2.0	-	67970	5.0	23
chr10	99483	99493	3.0	+	chr10	99519	99529	3.0	-	99506	6.0	36
chr10	112025	112035	3.0	+	chr10	112074	112084	3.0	-	112054	6.0	49
chr10	123840	123850	3.0	+	chr10	123862	123872	12.0	-	123856	15.0	22
chr10	136536	136546	3.0	+	chr10	136574	136584	4.0	-	136560	7.0	38
chr10	137091	137101	3.0	+	chr10	137143	137153	21.0	-	137122	24.0	52
chr10	147540	147550	3.0	+	chr10	147567	147577	2.0	-	147558	5.0	27
chr10	187868	187878	3.0	+	chr10	187922	187932	101.0	-	187900	104.0	54
chr10	213533	213543	3.0	+	chr10	213562	213572	2.0	-	213552	5.0	29
chr10	220970	220980	3.0	+	chr10	221039	221049	2.0	-	221009	5.0	69
chr10	391118	391128	3.0	+	chr10	391137	391147	14.0	-	391132	17.0	19
chr10	424210	424220	3.0	+	chr10	424230	424240	23.0	-	424225	26.0	20
chr10	503922	503932	3.0	+	chr10	503996	504006	11.0	-	503964	14.0	74
chr10	615058	615068	3.0	+	chr10	615131	615141	3.0	-	615099	6.0	73
chr10	618764	618774	3.0	+	chr10	618809	618819	4.0	-	618791	7.0	45
chr10	663510	663520	3.0	+	chr10	663534	663544	35.0	-	663527	38.0	24
chr10	683395	683405	3.0	+	chr10	683402	683412	4.0	-	683403	7.0	7
chr10	30695	30705	2.0	+	chr10	30745	30755	2.0	-	30725	4.0	50
chr10	75510	75520	2.0	+	chr10	75574	75584	3.0	-	75547	5.0	64
chr10	79591	79601	2.0	+	chr10	79622	79632	2.0	-	79611	4.0	31
chr10	83173	83183	2.0	+	chr10	83185	83195	4.0	-	83184	6.0	12
chr10	136893	136903	2.0	+	chr10	136930	136940	2.0	-	136916	4.0	37
chr10	137128	137138	2.0	+	chr10	137185	137195	4.0	-	137161	6.0	57
chr10	207301	207311	2.0	+	chr10	207370	207380	4.0	-	207340	6.0	69
chr10	207606	207616	2.0	+	chr10	207631	207641	14.0	-	207623	16.0	25
chr10	220714	220724	2.0	+	chr10	220730	220740	7.0	-	220727	9.0	16
chr10	239697	239707	2.0	+	chr10	239717	239727	2.0	-	239712	4.0	20
chr10	280338	280348	2.0	+	chr10	280428	280438	2.0	-	280388	4.0	90
chr10	311878	311888	2.0	+	chr10	311954	311964	2.0	-	311921	4.0	76
chr10	355615	355625	2.0	+	chr10	355652	355662	2.0	-	355638	4.0	37
chr10	373982	373992	2.0	+	chr10	374042	374052	3.0	-	374017	5.0	60
chr10	382907	382917	2.0	+	chr10	382954	382964	9.0	-	382935	11.0	47
chr10	432595	432605	2.0	+	chr10	432606	432616	3.0	-	432605	5.0	11
chr10	520100	520110	2.0	+	chr10	520158	520168	8.0	-	520134	10.0	58
chr10	525008	525018	2.0	+	chr10	525078	525088	13.0	-	525048	15.0	70
chr10	551119	551129	2.0	+	chr10	551166	551176	3.0	-	551147	5.0	47
chr10	575461	575471	2.0	+	chr10	575508	575518	2.0	-	575489	4.0	47
chr10	585783	585793	2.0	+	chr10	585803	585813	24.0	-	585798	26.0	20
chr10	586255	586265	2.0	+	chr10	586309	586319	2.0	-	586287	4.0	54
chr10	602892	602902	2.0	+	chr10	602897	602907	7.0	-	602899	9.0	5
chr10	617171	617181	2.0	+	chr10	617212	617222	3.0	-	617196	5.0	41
chr10	649507	649517	2.0	+	chr10	649527	649537	11.0	-	649522	13.0	20
chr10	683544	683554	2.0	+	chr10	683569	683579	4.0	-	683561	6.0	25
chr10	691751	691761	2.0	+	chr10	691782	691792	6.0	-	691771	8.0	31
chr16	75448	75458	1832.0	+	chr16	75476	75486	974.0	-	75467	2806.0	28
chr16	641519	641529	1704.0	+	chr16	641548	641558	1097.0	-	641538	2801.0	29
chr16	695199	695209	1579.0	+	chr16	695224	695234	405.0	-	695216	1984.0	25
chr16	900014	900024	1368.0	+	chr16	900041	900051	953.0	-	900032	2321.0	27
chr16	163766	163776	1157.0	+	chr16	163791	163801	669.0	-	163783	1826.0	25
chr16	408934	408944	946.0	+	chr16	408961	408971	987.0	-	408952	1933.0	27
chr16	329232	329242	932.0	+	chr16	329257	329267	1361.0	-	329249	2293.0	25
chr16	627115	627125	787.0	+	chr16	627140	627150	537.0	-	627132	1324.0	25
chr16	682053	682063	767.0	+	chr16	682079	682089	796.0	-	682071	1563.0	26
chr16	870519	870529	700.0	+	chr16	870529	870539	248.0	-	870529	948.0	10
chr16	719458	719468	552.0	+	chr16	719485	719495	691.0	-	719476	1243.0	27
chr16	770850	770860	418.0	+	chr16	770876	770886	849.0	-	770868	1267.0	26
chr16	49078	49088	394.0	+	chr16	49106	49116	453.0	-	49097	847.0	28
chr16	730351	730361	393.0	+	chr16	730376	730386	1290.0	-	730368	1683.0	25
chr16	797386	797396	386.0	+	chr16	797411	797421	100.0	-	797403	486.0	25
chr16	187926	187936	372.0	+	chr16	187950	187960	220.0	-	187943	592.0	24
chr16	32882	32892	363.0	+	chr16	32907	32917	435.0	-	32899	798.0	25
chr16	205068	205078	356.0	+	chr16	205094	205104	598.0	-	205086	954.0	26
chr16	153301	153311	351.0	+	chr16	153324	153334	19.0	-	153317	370.0	23
chr16	592855	592865	312.0	+	chr16	592881	592891	151.0	-	592873	463.0	26
chr16	821569	821579	279.0	+	chr16	821596	821606	504.0	-	821587	783.0	27
chr16	667512	667522	252.0	+	chr16	667536	667546	51.0	-	667529	303.0	24
chr16	281699	281709	232.0	+	chr16	281719	281729	149.0	-	281714	381.0	20
chr16	643628	643638	229.0	+	chr16	643654	643664	300.0	-	643646	529.0	26
chr16	49097	49107	214.0	+	chr16	49134	49144	11.0	-	49120	225.0	37
chr16	444391	444401	204.0	+	chr16	444412	444422	70.0	-	444406	274.0	21
chr16	682593	682603	202.0	+	chr16	682619	682629	417.0	-	682611	619.0	26
chr16	455089	455099	187.0	+	chr16	455115	455125	400.0	-	455107	587.0	26
chr16	75468	75478	185.0	+	chr16	75519	75529	17.0	-	75498	202.0	51
chr16	309955	309965	174.0	+	chr16	309982	309992	150.0	-	309973	324.0	27
chr16	482109	482119	168.0	+	chr16	482135	482145	89.0	-	482127	257.0	26
chr16	614646	614656	161.0	+	chr16	614674	614684	411.0	-	614665	572.0	28
chr16	534836	534846	152.0	+	chr16	534861	534871	10.0	-	534853	162.0	25
chr16	641230	641240	133.0	+	chr16	641262	641272	5.0	-	641251	138.0	32
chr16	641216	641226	132.0	+	chr16	641239	641249	52.0	-	641232	184.0	23
chr16	230981	230991	131.0	+	chr16	231002	231012	106.0	-	230996	237.0	21
chr16	108342	108352	129.0	+	chr16	108366	108376	38.0	-	108359	167.0	24
chr16	482144	482154	126.0	+	chr16	482156	482166	86.0	-	482155	212.0	12
chr16	321930	321940	125.0	+	chr16	321955	321965	139.0	-	321947	264.0	25
chr16	641541	641551	122.0	+	chr16	641618	641628	3.0	-	641584	125.0	77
chr16	614663	614673	110.0	+	chr16	614698	614708	21.0	-	614685	131.0	35
chr16	75417	75427	107.0	+	chr16	75455	75465	445.0	-	75441	552.0	38
chr16	682607	682617	107.0	+	chr16	682646	682656	7.0	-	682631	114.0	39
chr16	100295	100305	106.0	+	chr16	100322	100332	149.0	-	100313	255.0	27
chr16	653872	653882	106.0	+	chr16	653899	653909	49.0	-	653890	155.0	27
chr16	125856	125866	105.0	+	chr16	125882	125892	248.0	-	125874	353.0	26
chr16	281658	281668	102.0	+	chr16	281683	281693	57.0	-	281675	159.0	25
chr16	203038	203048	96.0	+	chr16	203065	203075	95.0	-	203056	191.0	27
chr16	700299	700309	92.0	+	chr16	700325	700335	126.0	-	700317	218.0	26
chr16	499462	499472	90.0	+	chr16	499469	499479	66.0	-	499470	156.0	7
chr16	627501	627511	89.0	+	chr16	627511	627521	67.0	-	627511	156.0	10
chr16	689872	689882	89.0	+	chr16	689889	689899	53.0	-	689885	142.0	17
chr16	455107	455117	88.0	+	chr16	455161	455171	7.0	-	455139	95.0	54
chr16	731970	731980	87.0	+	chr16	731997	732007	125.0	-	731988	212.0	27
chr16	38927	38937	86.0	+	chr16	38953	38963	598.0	-	38945	684.0	26
chr16	499443	499453	83.0	+	chr16	499457	499467	74.0	-	499455	157.0	14
chr16	100309	100319	82.0	+	chr16	100357	100367	2.0	-	100338	84.0	48
chr16	211972	211982	81.0	+	chr16	212002	212012	212.0	-	211992	293.0	30
chr16	227964	227974	80.0	+	chr16	227990	228000	134.0	-	227982	214.0	26
chr16	340003	340013	78.0	+	chr16	340031	340041	62.0	-	340022	140.0	28
chr16	138495	138505	74.0	+	chr16	138519	138529	109.0	-	138512	183.0	24
chr16	719493	719503	72.0	+	chr16	719505	719515	205.0	-	719504	277.0	12
chr16	147264	147274	63.0	+	chr16	147288	147298	100.0	-	147281	163.0	24
chr16	264829	264839	61.0	+	chr16	264854	264864	187.0	-	264846	248.0	25
chr16	329283	329293	60.0	+	chr16	329292	329302	19.0	-	329292	79.0	9
chr16	450937	450947	59.0	+	chr16	450962	450972	157.0	-	450954	216.0	25
chr16	413101	413111	56.0	+	chr16	413107	413117	46.0	-	413109	102.0	6
chr16	309977	309987	55.0	+	chr16	310025	310035	30.0	-	310006	85.0	48
chr16	840568	840578	52.0	+	chr16	840601	840611	312.0	-	840589	364.0	33
chr16	261318	261328	51.0	+	chr16	261345	261355	37.0	-	261336	88.0	27
chr16	870487	870497	50.0	+	chr16	870498	870508	19.0	-	870497	69.0	11
chr16	730327	730337	47.0	+	chr16	730356	730366	83.0	-	730346	130.0	29
chr16	829187	829197	46.0	+	chr16	829207	829217	39.0	-	829202	85.0	20
chr16	900120	900130	45.0	+	chr16	900131	900141	3.0	-	900130	48.0	11
chr16	520420	520430	44.0	+	chr16	520449	520459	5.0	-	520439	49.0	29
chr16	49129	49139	43.0	+	chr16	49162	49172	7.0	-	49150	50.0	33
chr16	227950	227960	43.0	+	chr16	227975	227985	94.0	-	227967	137.0	25
chr16	360046	360056	42.0	+	chr16	360071	360081	40.0	-	360063	82.0	25
chr16	583598	583608	42.0	+	chr16	583625	583635	40.0	-	583616	82.0	27
chr16	593278	593288	42.0	+	chr16	593306	593316	18.0	-	593297	60.0	28
chr16	67253	67263	38.0	+	chr16	67283	67293	3.0	-	67273	41.0	30
chr16	198581	198591	37.0	+	chr16	198604	198614	17.0	-	198597	54.0	23
chr16	411748	411758	37.0	+	chr16	411822	411832	6.0	-	411790	43.0	74
chr16	520431	520441	37.0	+	chr16	520495	520505	2.0	-	520468	39.0	64
chr16	641474	641484	34.0	+	chr16	641491	641501	48.0	-	641487	82.0	17
chr16	159682	159692	33.0	+	chr16	159707	159717	35.0	-	159699	68.0	25
chr16	159643	159653	32.0	+	chr16	159668	159678	9.0	-	159660	41.0	25
chr16	147247	147257	31.0	+	chr16	147267	147277	29.0	-	147262	60.0	20
chr16	163853	163863	31.0	+	chr16	163856	163866	9.0	-	163859	40.0	3
chr16	425364	425374	31.0	+	chr16	425397	425407	30.0	-	425385	61.0	33
chr16	517124	517134	31.0	+	chr16	517148	517158	12.0	-	517141	43.0	24
chr16	100421	100431	30.0	+	chr16	100513	100523	17.0	-	100472	47.0	92
chr16	454988	454998	30.0	+	chr16	455035	455045	10.0	-	455016	40.0	47
chr16	456125	456135	30.0	+	chr16	456153	456163	12.0	-	456144	42.0	28
chr16	292540	292550	29.0	+	chr16	292568	292578	3.0	-	292559	32.0	28
chr16	457182	457192	29.0	+	chr16	457211	457221	7.0	-	457201	36.0	29
chr16	49218	49228	28.0	+	chr16	49242	49252	5.0	-	49235	33.0	24
chr16	431733	431743	28.0	+	chr16	431747	431757	7.0	-	431745	35.0	14
chr16	454308	454318	28.0	+	chr16	454335	454345	26.0	-	454326	54.0	27
chr16	840587	840597	28.0	+	chr16	840656	840666	3.0	-	840626	31.0	69
chr16	163900	163910	27.0	+	chr16	163909	163919	3.0	-	163909	30.0	9
chr16	321739	321749	27.0	+	chr16	321759	321769	8.0	-	321754	35.0	20
chr16	455138	455148	27.0	+	chr16	455192	455202	2.0	-	455170	29.0	54
chr16	259513	259523	26.0	+	chr16	259535	259545	11.0	-	259529	37.0	22
chr16	770954	770964	26.0	+	chr16	770961	770971	3.0	-	770962	29.0	7
chr16	163817	163827	25.0	+	chr16	163828	163838	42.0	-	163827	67.0	11
chr16	425393	425403	25.0	+	chr16	425432	425442	15.0	-	425417	40.0	39
chr16	614690	614700	25.0	+	chr16	614712	614722	9.0	-	614706	34.0	22
chr16	744256	744266	22.0	+	chr16	744270	744280	3.0	-	744268	25.0	14
chr16	126031	126041	21.0	+	chr16	126098	126108	3.0	-	126069	24.0	67
chr16	189294	189304	21.0	+	chr16	189320	189330	3.0	-	189312	24.0	26
chr16	205150	205160	21.0	+	chr16	205162	205172	11.0	-	205161	32.0	12
chr16	329308	329318	21.0	+	chr16	329362	329372	14.0	-	329340	35.0	54
chr16	425343	425353	21.0	+	chr16	425359	425369	56.0	-	425356	77.0	16
chr16	499487	499497	21.0	+	chr16	499517	499527	9.0	-	499507	30.0	30
chr16	627159	627169	21.0	+	chr16	627169	627179	6.0	-	627169	27.0	10
chr16	664809	664819	21.0	+	chr16	664836	664846	38.0	-	664827	59.0	27
chr16	779029	779039	21.0	+	chr16	779106	779116	2.0	-	779072	23.0	77
chr16	840444	840454	21.0	+	chr16	840476	840486	7.0	-	840465	28.0	32
chr16	900095	900105	21.0	+	chr16	900103	900113	20.0	-	900104	41.0	8
chr16	231011	231021	20.0	+	chr16	231058	231068	5.0	-	231039	25.0	47
chr16	393876	393886	20.0	+	chr16	393903	393913	21.0	-	393894	41.0	27
chr16	542186	542196	20.0	+	chr16	542203	542213	14.0	-	542199	34.0	17
chr16	682110	682120	19.0	+	chr16	682170	682180	2.0	-	682145	21.0	60
chr16	770985	770995	19.0	+	chr16	771026	771036	4.0	-	771010	23.0	41
chr16	795149	795159	19.0	+	chr16	795247	795257	11.0	-	795203	30.0	98
chr16	840673	840683	19.0	+	chr16	840771	840781	4.0	-	840727	23.0	98
chr16	309897	309907	18.0	+	chr16	309912	309922	5.0	-	309909	23.0	15
chr16	359986	359996	18.0	+	chr16	360003	360013	5.0	-	359999	23.0	17
chr16	696242	696252	18.0	+	chr16	696268	696278	2.0	-	696260	20.0	26
chr16	696972	696982	18.0	+	chr16	696979	696989	98.0	-	696980	116.0	7
chr16	138574	138584	17.0	+	chr16	138588	138598	2.0	-	138586	19.0	14
chr16	246359	246369	17.0	+	chr16	246378	246388	95.0	-	246373	112.0	19
chr16	465713	465723	17.0	+	chr16	465739	465749	270.0	-	465731	287.0	26
chr16	647170	647180	17.0	+	chr16	647185	647195	16.0	-	647182	33.0	15
chr16	667411	667421	17.0	+	chr16	667437	667447	4.0	-	667429	21.0	26
chr16	719289	719299	17.0	+	chr16	719387	719397	5.0	-	719343	22.0	98
chr16	730430	730440	17.0	+	chr16	730493	730503	7.0	-	730466	24.0	63
chr16	818178	818188	17.0	+	chr16	818190	818200	11.0	-	818189	28.0	12
chr16	450919	450929	16.0	+	chr16	450986	450996	6.0	-	450957	22.0	67
chr16	642395	642405	16.0	+	chr16	642445	642455	6.0	-	642425	22.0	50
chr16	682559	682569	16.0	+	chr16	682577	682587	7.0	-	682573	23.0	18
chr16	695279	695289	16.0	+	chr16	695286	695296	12.0	-	695287	28.0	7
chr16	431764	431774	15.0	+	chr16	431773	431783	12.0	-	431773	27.0	9
chr16	541251	541261	15.0	+	chr16	541277	541287	8.0	-	541269	23.0	26
chr16	627187	627197	15.0	+	chr16	627221	627231	9.0	-	627209	24.0	34
chr16	770907	770917	15.0	+	chr16	770927	770937	3.0	-	770922	18.0	20
chr16	205121	205131	14.0	+	chr16	205132	205142	32.0	-	205131	46.0	11
chr16	310159	310169	14.0	+	chr16	310166	310176	5.0	-	310167	19.0	7
chr16	425496	425506	14.0	+	chr16	425522	425532	6.0	-	425514	20.0	26
chr16	682093	682103	14.0	+	chr16	682108	682118	10.0	-	682105	24.0	15
chr16	689696	689706	14.0	+	chr16	689757	689767	2.0	-	689731	16.0	61
chr16	695248	695258	14.0	+	chr16	695248	695258	12.0	-	695253	26.0	0
chr16	731881	731891	14.0	+	chr16	731932	731942	9.0	-	731911	23.0	51
chr16	825817	825827	14.0	+	chr16	825908	825918	6.0	-	825867	20.0	91
chr16	829116	829126	14.0	+	chr16	829134	829144	18.0	-	829130	32.0	18
chr16	829152	829162	14.0	+	chr16	829166	829176	42.0	-	829164	56.0	14
chr16	32608	32618	13.0	+	chr16	32640	32650	13.0	-	32629	26.0	32
chr16	138473	138483	13.0	+	chr16	138505	138515	55.0	-	138494	68.0	32
chr16	340819	340829	13.0	+	chr16	340841	340851	6.0	-	340835	19.0	22
chr16	520397	520407	13.0	+	chr16	520403	520413	9.0	-	520405	22.0	6
chr16	770800	770810	13.0	+	chr16	770807	770817	12.0	-	770808	25.0	7
chr16	899958	899968	13.0	+	chr16	899990	900000	16.0	-	899979	29.0	32
chr16	920048	920058	13.0	+	chr16	920075	920085	6.0	-	920066	19.0	27
chr16	125903	125913	12.0	+	chr16	125927	125937	4.0	-	125920	16.0	24
chr16	163700	163710	12.0	+	chr16	163726	163736	58.0	-	163718	70.0	26
chr16	231050	231060	12.0	+	chr16	231079	231089	18.0	-	231069	30.0	29
chr16	280105	280115	12.0	+	chr16	280126	280136	18.0	-	280120	30.0	21
chr16	321991	322001	12.0	+	chr16	322032	322042	8.0	-	322016	20.0	41
chr16	499593	499603	12.0	+	chr16	499619	499629	3.0	-	499611	15.0	26
chr16	839540	839550	12.0	+	chr16	839575	839585	7.0	-	839562	19.0	35
chr16	840486	840496	12.0	+	chr16	840516	840526	81.0	-	840506	93.0	30
chr16	899897	899907	12.0	+	chr16	899923	899933	3.0	-	899915	15.0	26
chr16	75526	75536	11.0	+	chr16	75539	75549	11.0	-	75537	22.0	13
chr16	292492	292502	11.0	+	chr16	292577	292587	3.0	-	292539	14.0	85
chr16	309838	309848	11.0	+	chr16	309853	309863	8.0	-	309850	19.0	15
chr16	329201	329211	11.0	+	chr16	329207	329217	20.0	-	329209	31.0	6
chr16	641185	641195	11.0	+	chr16	641205	641215	5.0	-	641200	16.0	20
chr16	696884	696894	11.0	+	chr16	696947	696957	4.0	-	696920	15.0	63
chr16	870446	870456	11.0	+	chr16	870461	870471	6.0	-	870458	17.0	15
chr16	900249	900259	11.0	+	chr16	900320	900330	13.0	-	900289	24.0	71
chr16	930469	930479	11.0	+	chr16	930503	930513	3.0	-	930491	14.0	34
chr16	187895	187905	10.0	+	chr16	187984	187994	7.0	-	187944	17.0	89
chr16	412672	412682	10.0	+	chr16	412705	412715	5.0	-	412693	15.0	33
chr16	492300	492310	10.0	+	chr16	492316	492326	7.0	-	492313	17.0	16
chr16	503834	503844	10.0	+	chr16	503869	503879	4.0	-	503856	14.0	35
chr16	614356	614366	10.0	+	chr16	614434	614444	8.0	-	614400	18.0	78
chr16	697036	697046	10.0	+	chr16	697057	697067	2.0	-	697051	12.0	21
chr16	819503	819513	10.0	+	chr16	819506	819516	3.0	-	819509	13.0	3
chr16	840457	840467	10.0	+	chr16	840492	840502	20.0	-	840479	30.0	35
chr16	39036	39046	9.0	+	chr16	39067	39077	7.0	-	39056	16.0	31
chr16	126641	126651	9.0	+	chr16	126712	126722	11.0	-	126681	20.0	71
chr16	203075	203085	9.0	+	chr16	203088	203098	11.0	-	203086	20.0	13
chr16	326412	326422	9.0	+	chr16	326432	326442	15.0	-	326427	24.0	20
chr16	408884	408894	9.0	+	chr16	408898	408908	37.0	-	408896	46.0	14
chr16	433019	433029	9.0	+	chr16	433038	433048	11.0	-	433033	20.0	19
chr16	667480	667490	9.0	+	chr16	667507	667517	7.0	-	667498	16.0	27
chr16	682544	682554	9.0	+	chr16	682557	682567	20.0	-	682555	29.0	13
chr16	695296	695306	9.0	+	chr16	695360	695370	3.0	-	695333	12.0	64
chr16	704762	704772	9.0	+	chr16	704838	704848	9.0	-	704805	18.0	76
chr16	732148	732158	9.0	+	chr16	732150	732160	22.0	-	732154	31.0	2
chr16	769117	769127	9.0	+	chr16	769145	769155	3.0	-	769136	12.0	28
chr16	38789	38799	8.0	+	chr16	38812	38822	9.0	-	38805	17.0	23
chr16	47629	47639	8.0	+	chr16	47642	47652	3.0	-	47640	11.0	13
chr16	116863	116873	8.0	+	chr16	116937	116947	18.0	-	116905	26.0	74
chr16	135611	135621	8.0	+	chr16	135634	135644	6.0	-	135627	14.0	23
chr16	147298	147308	8.0	+	chr16	147317	147327	6.0	-	147312	14.0	19
chr16	207796	207806	8.0	+	chr16	207823	207833	34.0	-	207814	42.0	27
chr16	246340	246350	8.0	+	chr16	246360	246370	127.0	-	246355	135.0	20
chr16	246441	246451	8.0	+	chr16	246468	246478	5.0	-	246459	13.0	27
chr16	321843	321853	8.0	+	chr16	321852	321862	12.0	-	321852	20.0	9
chr16	321974	321984	8.0	+	chr16	321985	321995	20.0	-	321984	28.0	11
chr16	413003	413013	8.0	+	chr16	413067	413077	3.0	-	413040	11.0	64
chr16	425568	425578	8.0	+	chr16	425610	425620	10.0	-	425594	18.0	42
chr16	444436	444446	8.0	+	chr16	444453	444463	6.0	-	444449	14.0	17
chr16	503370	503380	8.0	+	chr16	503415	503425	4.0	-	503397	12.0	45
chr16	636490	636500	8.0	+	chr16	636556	636566	4.0	-	636528	12.0	66
chr16	653619	653629	8.0	+	chr16	653659	653669	3.0	-	653644	11.0	40
chr16	682213	682223	8.0	+	chr16	682247	682257	3.0	-	682235	11.0	34
chr16	695128	695138	8.0	+	chr16	695176	695186	6.0	-	695157	14.0	48
chr16	732080	732090	8.0	+	chr16	732133	732143	5.0	-	732111	13.0	53
chr16	870564	870574	8.0	+	chr16	870567	870577	4.0	-	870570	12.0	3
chr16	75200	75210	7.0	+	chr16	75233	75243	9.0	-	75221	16.0	33
chr16	188791	188801	7.0	+	chr16	188803	188813	5.0	-	188802	12.0	12
chr16	280324	280334	7.0	+	chr16	280360	280370	2.0	-	280347	9.0	36
chr16	281627	281637	7.0	+	chr16	281633	281643	4.0	-	281635	11.0	6
chr16	321874	321884	7.0	+	chr16	321891	321901	17.0	-	321887	24.0	17
chr16	340088	340098	7.0	+	chr16	340130	340140	6.0	-	340114	13.0	42
chr16	340181	340191	7.0	+	chr16	340197	340207	6.0	-	340194	13.0	16
chr16	455281	455291	7.0	+	chr16	455330	455340	8.0	-	455310	15.0	49
chr16	482262	482272	7.0	+	chr16	482302	482312	5.0	-	482287	12.0	40
chr16	573600	573610	7.0	+	chr16	573688	573698	4.0	-	573649	11.0	88
chr16	627475	627485	7.0	+	chr16	627548	627558	120.0	-	627516	127.0	73
chr16	654043	654053	7.0	+	chr16	654077	654087	2.0	-	654065	9.0	34
chr16	682134	682144	7.0	+	chr16	682220	682230	2.0	-	682182	9.0	86
chr16	700256	700266	7.0	+	chr16	700274	700284	7.0	-	700270	14.0	18
chr16	899857	899867	7.0	+	chr16	899878	899888	2.0	-	899872	9.0	21
chr16	916094	916104	7.0	+	chr16	916148	916158	15.0	-	916126	22.0	54
chr16	67230	67240	6.0	+	chr16	67259	67269	130.0	-	67249	136.0	29
chr16	105602	105612	6.0	+	chr16	105626	105636	17.0	-	105619	23.0	24
chr16	108256	108266	6.0	+	chr16	108316	108326	6.0	-	108291	12.0	60
chr16	160097	160107	6.0	+	chr16	160188	160198	3.0	-	160147	9.0	91
chr16	204805	204815	6.0	+	chr16	204809	204819	2.0	-	204812	8.0	4
chr16	205176	205186	6.0	+	chr16	205262	205272	14.0	-	205224	20.0	86
chr16	231440	231450	6.0	+	chr16	231509	231519	13.0	-	231479	19.0	69
chr16	246309	246319	6.0	+	chr16	246329	246339	24.0	-	246324	30.0	20
chr16	340055	340065	6.0	+	chr16	340095	340105	4.0	-	340080	10.0	40
chr16	393858	393868	6.0	+	chr16	393883	393893	5.0	-	393875	11.0	25
chr16	457140	457150	6.0	+	chr16	457233	457243	3.0	-	457191	9.0	93
chr16	520225	520235	6.0	+	chr16	520311	520321	3.0	-	520273	9.0	86
chr16	533656	533666	6.0	+	chr16	533686	533696	2.0	-	533676	8.0	30
chr16	643577	643587	6.0	+	chr16	643615	643625	15.0	-	643601	21.0	38
chr16	653838	653848	6.0	+	chr16	653867	653877	3.0	-	653857	9.0	29
chr16	672144	672154	6.0	+	chr16	672153	672163	3.0	-	672153	9.0	9
chr16	680648	680658	6.0	+	chr16	680722	680732	2.0	-	680690	8.0	74
chr16	695663	695673	6.0	+	chr16	695724	695734	14.0	-	695698	20.0	61
chr16	770420	770430	6.0	+	chr16	770446	770456	8.0	-	770438	14.0	26
chr16	825586	825596	6.0	+	chr16	825613	825623	3.0	-	825604	9.0	27
chr16	825597	825607	6.0	+	chr16	825637	825647	17.0	-	825622	23.0	40
chr16	829089	829099	6.0	+	chr16	829110	829120	26.0	-	829104	32.0	21
chr16	840827	840837	6.0	+	chr16	840890	840900	6.0	-	840863	12.0	63
chr16	67372	67382	5.0	+	chr16	67427	67437	6.0	-	67404	11.0	55
chr16	75301	75311	5.0	+	chr16	75329	75339	2.0	-	75320	7.0	28
chr16	125403	125413	5.0	+	chr16	125465	125475	3.0	-	125439	8.0	62
chr16	199865	199875	5.0	+	chr16	199875	199885	7.0	-	199875	12.0	10
chr16	210179	210189	5.0	+	chr16	210276	210286	3.0	-	210232	8.0	97
chr16	228042	228052	5.0	+	chr16	228091	228101	18.0	-	228071	23.0	49
chr16	246560	246570	5.0	+	chr16	246624	246634	2.0	-	246597	7.0	64
chr16	499414	499424	5.0	+	chr16	499436	499446	5.0	-	499430	10.0	22
chr16	581325	581335	5.0	+	chr16	581360	581370	5.0	-	581347	10.0	35
chr16	648456	648466	5.0	+	chr16	648480	648490	74.0	-	648473	79.0	24
chr16	674848	674858	5.0	+	chr16	674883	674893	9.0	-	674870	14.0	35
chr16	700122	700132	5.0	+	chr16	700201	700211	9.0	-	700166	14.0	79
chr16	705150	705160	5.0	+	chr16	705188	705198	5.0	-	705174	10.0	38
chr16	729814	729824	5.0	+	chr16	729891	729901	6.0	-	729857	11.0	77
chr16	730402	730412	5.0	+	chr16	730423	730433	5.0	-	730417	10.0	21
chr16	153529	153539	4.0	+	chr16	153617	153627	5.0	-	153578	9.0	88
chr16	173196	173206	4.0	+	chr16	173221	173231	11.0	-	173213	15.0	25
chr16	211943	211953	4.0	+	chr16	211980	211990	46.0	-	211966	50.0	37
chr16	314294	314304	4.0	+	chr16	314309	314319	2.0	-	314306	6.0	15
chr16	454127	454137	4.0	+	chr16	454184	454194	8.0	-	454160	12.0	57
chr16	510015	510025	4.0	+	chr16	510078	510088	2.0	-	510051	6.0	63
chr16	517091	517101	4.0	+	chr16	517129	517139	8.0	-	517115	12.0	38
chr16	520336	520346	4.0	+	chr16	520346	520356	10.0	-	520346	14.0	10
chr16	529199	529209	4.0	+	chr16	529257	529267	3.0	-	529233	7.0	58
chr16	534739	534749	4.0	+	chr16	534778	534788	16.0	-	534763	20.0	39
chr16	544960	544970	4.0	+	chr16	544975	544985	3.0	-	544972	7.0	15
chr16	582467	582477	4.0	+	chr16	582508	582518	4.0	-	582492	8.0	41
chr16	627383	627393	4.0	+	chr16	627443	627453	10.0	-	627418	14.0	60
chr16	641306	641316	4.0	+	chr16	641329	641339	6.0	-	641322	10.0	23
chr16	681848	681858	4.0	+	chr16	681887	681897	16.0	-	681872	20.0	39
chr16	692773	692783	4.0	+	chr16	692862	692872	21.0	-	692822	25.0	89
chr16	802216	802226	4.0	+	chr16	802313	802323	9.0	-	802269	13.0	97
chr16	840380	840390	4.0	+	chr16	840416	840426	26.0	-	840403	30.0	36
chr16	890864	890874	4.0	+	chr16	890896	890906	8.0	-	890885	12.0	32
