chrom	strand	start	end	value
chr15	-	285520	285530	9.0
chr15	-	285988	285998	2.0
chr15	-	286135	286145	3.0
chr15	-	286479	286489	3.0
chr15	-	287390	287400	4.0
chr15	-	287531	287541	3.0
chr15	-	288138	288148	5.0
chr15	-	288644	288654	2.0
chr15	-	289076	289086	5.0
chr15	-	291295	291305	3.0
chr15	-	291705	291715	2.0
chr15	-	293145	293155	3.0
chr15	-	293890	293900	2.0
chr15	-	294661	294671	3.0
chr15	-	295318	295328	3.0
chr15	-	297373	297383	2.0
chr15	-	298109	298119	2.0
chr15	-	298148	298158	2.0
chr15	-	298269	298279	3.0
chr15	-	298825	298835	2.0
chr15	-	302983	302993	2.0
chr15	-	303911	303921	10.0
chr15	-	304022	304032	3.0
chr15	-	304230	304240	8.0
chr15	-	304255	304265	5.0
chr15	-	304267	304277	6.0
chr15	-	304501	304511	80.0
chr15	-	304865	304875	3.0
chr15	-	304895	304905	8.0
chr15	-	305813	305823	3.0
chr15	-	305920	305930	2.0
chr15	-	305945	305955	2.0
chr15	-	306182	306192	2.0
chr15	-	306409	306419	2.0
chr15	-	306743	306753	4.0
chr15	-	306760	306770	2.0
chr15	-	307032	307042	9.0
chr15	-	307378	307388	5.0
chr15	-	307625	307635	3.0
chr15	-	307934	307944	2.0
chr15	-	308022	308032	2.0
chr15	-	308577	308587	3.0
chr15	-	308589	308599	4.0
chr15	-	309224	309234	2.0
chr15	-	309814	309824	2.0
chr15	-	310185	310195	3.0
chr15	-	310902	310912	4.0
chr15	-	312248	312258	2.0
chr15	-	312283	312293	4.0
chr15	-	314199	314209	3.0
chr15	-	314261	314271	2.0
chr15	-	314442	314452	2.0
chr15	-	314581	314591	2.0
chr15	-	315277	315287	2.0
chr15	-	315577	315587	5.0
chr15	-	315650	315660	3.0
chr15	-	316092	316102	3.0
chr15	-	316270	316280	9.0
chr15	-	316398	316408	26.0
chr15	-	317215	317225	3.0
chr15	-	317252	317262	4.0
chr15	-	317610	317620	4.0
chr15	-	317771	317781	2.0
chr15	-	318026	318036	2.0
chr15	-	318050	318060	2.0
chr15	-	318086	318096	2.0
chr15	-	318320	318330	2.0
chr15	-	318760	318770	6.0
chr15	-	319100	319110	2.0
chr15	-	319389	319399	2.0
chr15	-	319584	319594	4.0
chr15	-	319784	319794	2.0
chr15	-	319937	319947	2.0
chr15	-	320332	320342	3.0
chr15	-	320476	320486	4.0
chr15	-	320510	320520	2.0
chr15	-	320586	320596	8.0
chr15	-	321211	321221	2.0
chr15	-	322011	322021	3.0
chr15	-	323002	323012	2.0
chr15	-	323798	323808	2.0
chr15	-	324335	324345	3.0
chr15	-	325384	325394	2.0
chr15	-	325926	325936	2.0
chr15	-	326910	326920	2.0
chr15	-	327092	327102	2.0
chr15	-	327645	327655	2.0
chr15	-	328018	328028	2.0
chr15	-	328311	328321	3.0
chr15	-	328417	328427	2.0
chr15	-	329145	329155	3.0
chr15	-	329455	329465	3.0
chr15	-	329614	329624	5.0
chr15	-	330522	330532	3.0
chr15	-	332008	332018	3.0
chr15	-	332899	332909	2.0
chr15	-	333988	333998	3.0
chr15	-	334414	334424	2.0
chr15	-	334872	334882	6.0
chr15	-	335847	335857	5.0
chr15	-	336425	336435	3.0
chr15	-	337054	337064	3.0
chr15	-	337150	337160	2.0
chr15	-	337588	337598	4.0
chr15	-	337775	337785	2.0
chr15	-	337974	337984	2.0
chr15	-	338566	338576	2.0
chr15	-	338618	338628	7.0
chr15	-	339285	339295	2.0
chr15	-	339642	339652	2.0
chr15	-	340023	340033	2.0
chr15	-	340131	340141	2.0
chr15	-	340383	340393	9.0
chr15	-	341660	341670	5.0
chr15	-	342640	342650	3.0
chr15	-	343080	343090	4.0
chr15	-	343175	343185	2.0
chr15	-	343288	343298	2.0
chr15	-	344684	344694	4.0
chr15	-	345167	345177	4.0
chr15	-	345413	345423	4.0
chr15	-	345470	345480	2.0
chr15	-	345609	345619	6.0
chr15	-	346679	346689	3.0
chr15	-	346771	346781	8.0
chr15	-	348223	348233	3.0
chr15	-	349371	349381	3.0
chr15	-	350418	350428	2.0
chr15	-	350504	350514	2.0
chr15	-	351512	351522	3.0
chr15	-	352085	352095	3.0
chr15	-	353307	353317	3.0
chr15	-	353842	353852	3.0
chr15	-	355912	355922	2.0
chr15	-	356742	356752	3.0
chr15	-	356924	356934	4.0
chr15	-	357165	357175	2.0
chr15	-	357917	357927	3.0
chr15	-	358081	358091	3.0
chr15	-	358113	358123	2.0
chr15	-	358163	358173	5.0
chr15	-	358231	358241	6.0
chr15	-	358398	358408	4.0
chr15	-	358610	358620	4.0
chr15	-	359025	359035	2.0
chr15	-	359356	359366	3.0
chr15	-	359477	359487	3.0
chr15	-	360871	360881	4.0
chr15	-	361583	361593	15.0
chr15	-	361808	361818	8.0
chr15	-	362126	362136	2.0
chr15	-	362360	362370	2.0
chr15	-	363807	363817	7.0
chr15	-	364386	364396	5.0
chr15	-	364887	364897	10.0
chr15	-	364941	364951	2.0
chr15	-	365727	365737	5.0
chr15	-	366128	366138	2.0
chr15	-	366267	366277	2.0
chr15	-	367744	367754	3.0
chr15	-	367866	367876	3.0
chr15	-	368278	368288	2.0
chr15	-	370255	370265	2.0
chr15	-	371568	371578	6.0
chr15	-	371821	371831	2.0
chr15	-	372005	372015	3.0
chr15	-	372434	372444	4.0
chr15	-	372786	372796	2.0
chr15	-	373651	373661	21.0
chr15	-	373936	373946	4.0
chr15	-	374049	374059	2.0
chr15	-	374425	374435	2.0
chr15	-	374504	374514	2.0
chr15	-	374693	374703	4.0
chr15	-	375478	375488	2.0
chr15	-	376276	376286	2.0
chr15	-	376632	376642	4.0
chr15	-	376783	376793	8.0
chr15	-	378438	378448	4.0
chr15	-	378613	378623	2.0
chr15	-	378771	378781	5.0
chr15	-	379555	379565	7.0
chr15	-	379617	379627	3.0
chr15	-	380095	380105	6.0
chr15	-	380429	380439	10.0
chr15	-	380571	380581	2.0
chr15	-	380588	380598	3.0
chr15	-	381429	381439	5.0
chr15	-	381729	381739	2.0
chr15	-	381918	381928	6.0
chr15	-	382180	382190	5.0
chr15	-	382512	382522	8.0
chr15	-	384096	384106	4.0
chr15	-	386016	386026	2.0
chr15	-	386770	386780	6.0
chr15	-	387233	387243	2.0
chr15	-	387731	387741	6.0
chr15	-	388239	388249	3.0
chr15	-	388889	388899	2.0
chr15	-	389373	389383	4.0
chr15	-	389393	389403	5.0
chr15	-	393368	393378	2.0
chr15	-	393420	393430	3.0
chr15	-	393503	393513	2.0
chr15	-	393740	393750	4.0
chr15	-	394480	394490	2.0
chr15	-	394496	394506	7.0
chr15	-	394537	394547	2.0
chr15	-	395508	395518	2.0
chr15	-	395541	395551	3.0
chr15	-	396213	396223	5.0
chr15	-	396392	396402	2.0
chr15	-	398066	398076	2.0
chr15	-	398241	398251	2.0
chr15	-	398276	398286	5.0
chr15	-	398481	398491	4.0
chr15	-	399199	399209	5.0
chr15	-	399573	399583	2.0
chr15	-	400012	400022	3.0
chr15	-	401365	401375	2.0
chr15	-	401628	401638	4.0
chr15	-	401775	401785	2.0
chr15	-	401788	401798	3.0
chr15	-	402228	402238	2.0
chr15	-	402597	402607	5.0
chr15	-	402633	402643	4.0
chr15	-	402852	402862	3.0
chr15	-	402982	402992	3.0
chr15	-	403158	403168	3.0
chr15	-	404930	404940	3.0
chr15	-	405393	405403	2.0
chr15	-	405428	405438	2.0
chr15	-	406171	406181	2.0
chr15	-	406275	406285	5.0
chr15	-	406852	406862	5.0
chr15	-	407853	407863	2.0
chr15	-	407975	407985	4.0
chr15	-	408219	408229	2.0
chr15	-	409071	409081	5.0
chr15	-	409232	409242	5.0
chr15	-	410011	410021	3.0
chr15	-	411457	411467	2.0
chr15	-	411489	411499	3.0
chr15	-	411772	411782	2.0
chr15	-	411811	411821	2.0
chr15	-	412051	412061	2.0
chr15	-	412656	412666	14.0
chr15	-	412897	412907	2.0
chr15	-	413317	413327	4.0
chr15	-	413942	413952	2.0
chr15	-	413965	413975	3.0
chr15	-	414374	414384	2.0
chr15	-	414834	414844	2.0
chr15	-	415487	415497	2.0
chr15	-	415722	415732	6.0
chr15	-	416090	416100	26.0
chr15	-	417462	417472	2.0
chr15	-	417644	417654	2.0
chr15	-	417844	417854	2.0
chr15	-	418048	418058	3.0
chr15	-	418981	418991	2.0
chr15	-	420066	420076	2.0
chr15	-	420240	420250	2.0
chr15	-	420279	420289	4.0
chr15	-	420776	420786	3.0
chr15	-	421141	421151	6.0
chr15	-	421161	421171	2.0
chr15	-	421395	421405	2.0
chr15	-	421549	421559	3.0
chr15	-	421850	421860	12.0
chr15	-	421871	421881	5.0
chr15	-	422830	422840	2.0
chr15	-	423388	423398	8.0
chr15	-	423631	423641	2.0
chr15	-	424232	424242	2.0
chr15	-	424528	424538	5.0
chr15	-	425330	425340	2.0
chr15	-	426036	426046	3.0
chr15	-	427125	427135	3.0
chr15	-	427322	427332	2.0
chr15	-	428182	428192	2.0
chr15	-	428609	428619	7.0
chr15	-	429182	429192	3.0
chr15	-	429531	429541	10.0
chr15	-	429619	429629	7.0
chr15	-	431166	431176	2.0
chr15	-	431658	431668	2.0
chr15	-	432382	432392	2.0
chr15	-	433799	433809	2.0
chr15	-	433990	434000	2.0
chr15	-	434720	434730	2.0
chr15	-	435366	435376	2.0
chr15	-	435648	435658	4.0
chr15	-	436228	436238	2.0
chr15	-	436265	436275	4.0
chr15	-	436287	436297	10.0
chr15	-	437200	437210	4.0
chr15	-	438200	438210	3.0
chr15	-	439061	439071	3.0
chr15	-	440272	440282	2.0
chr15	-	440782	440792	3.0
chr15	-	440897	440907	2.0
chr15	-	441027	441037	2.0
chr15	-	441117	441127	5.0
chr15	-	441433	441443	3.0
chr15	-	441670	441680	4.0
chr15	-	442818	442828	2.0
chr15	-	445158	445168	3.0
chr15	-	445616	445626	3.0
chr15	-	445684	445694	2.0
chr15	-	445844	445854	4.0
chr15	-	446186	446196	2.0
chr15	-	446270	446280	2.0
chr15	-	446284	446294	4.0
chr15	-	446891	446901	5.0
chr15	-	447715	447725	2.0
chr15	-	447733	447743	5.0
chr15	-	447802	447812	2.0
chr15	-	447848	447858	5.0
chr15	-	447867	447877	2.0
chr15	-	448035	448045	3.0
chr15	-	448135	448145	2.0
chr15	-	448285	448295	2.0
chr15	-	448321	448331	2.0
chr15	-	449563	449573	7.0
chr15	-	449824	449834	3.0
chr15	-	450157	450167	6.0
chr15	-	450400	450410	2.0
chr15	-	450755	450765	4.0
chr15	-	450851	450861	2.0
chr15	-	450904	450914	4.0
chr15	-	450945	450955	2.0
chr15	-	451163	451173	2.0
chr15	-	451361	451371	2.0
chr15	-	452192	452202	4.0
chr15	-	452635	452645	4.0
chr15	-	453367	453377	3.0
chr15	-	453527	453537	2.0
chr15	-	453922	453932	2.0
chr15	-	454623	454633	2.0
chr15	-	456182	456192	4.0
chr15	-	456323	456333	3.0
chr15	-	456469	456479	5.0
chr15	-	456714	456724	6.0
chr15	-	457395	457405	2.0
chr15	-	457520	457530	2.0
chr15	-	457780	457790	4.0
chr15	-	458239	458249	2.0
chr15	-	458513	458523	2.0
chr15	-	459117	459127	3.0
chr15	-	459638	459648	4.0
chr15	-	459720	459730	3.0
chr15	-	459788	459798	4.0
chr15	-	460420	460430	4.0
chr15	-	460646	460656	2.0
chr15	-	461179	461189	3.0
chr15	-	461731	461741	7.0
chr15	-	461768	461778	3.0
chr15	-	461786	461796	2.0
chr15	-	461802	461812	6.0
chr15	-	462033	462043	6.0
chr15	-	462058	462068	9.0
chr15	-	462097	462107	4.0
chr15	-	464443	464453	6.0
chr15	-	464460	464470	10.0
chr15	-	464518	464528	4.0
chr15	-	465259	465269	5.0
chr15	-	465585	465595	2.0
chr15	-	465904	465914	6.0
chr15	-	465977	465987	3.0
chr15	-	465986	465996	2.0
chr15	-	466144	466154	2.0
chr15	-	466325	466335	2.0
chr15	-	467005	467015	2.0
chr15	-	467068	467078	3.0
chr15	-	467192	467202	4.0
chr15	-	467222	467232	2.0
chr15	-	467480	467490	4.0
chr15	-	467507	467517	3.0
chr15	-	468512	468522	2.0
chr15	-	468533	468543	2.0
chr15	-	468855	468865	5.0
chr15	-	468944	468954	3.0
chr15	-	469164	469174	2.0
chr15	-	470357	470367	2.0
chr15	-	471286	471296	2.0
chr15	-	471536	471546	2.0
chr15	-	471559	471569	2.0
chr15	-	472262	472272	10.0
chr15	-	472339	472349	3.0
chr15	-	472542	472552	7.0
chr15	-	472951	472961	2.0
chr15	-	472988	472998	4.0
chr15	-	473177	473187	6.0
chr15	-	473351	473361	2.0
chr15	-	473762	473772	2.0
chr15	-	474747	474757	2.0
chr15	-	474796	474806	2.0
chr15	-	475034	475044	6.0
chr15	-	475234	475244	4.0
chr15	-	475591	475601	2.0
chr15	-	478070	478080	7.0
chr15	-	478743	478753	4.0
chr15	-	479015	479025	2.0
chr15	-	479248	479258	2.0
chr15	-	479775	479785	2.0
chr15	-	479824	479834	3.0
chr15	-	479847	479857	2.0
chr15	-	480338	480348	3.0
chr15	-	480388	480398	3.0
chr15	-	480764	480774	3.0
chr15	-	481329	481339	2.0
chr15	-	482000	482010	3.0
chr15	-	482215	482225	2.0
chr15	-	482238	482248	4.0
chr15	-	482268	482278	2.0
chr15	-	482320	482330	2.0
chr15	-	482691	482701	2.0
chr15	-	483642	483652	6.0
chr15	-	484104	484114	2.0
chr15	-	484799	484809	2.0
chr15	-	485578	485588	2.0
chr15	-	486464	486474	3.0
chr15	-	486672	486682	2.0
chr15	-	486720	486730	3.0
chr15	-	486759	486769	2.0
chr15	-	487773	487783	2.0
chr15	-	488367	488377	2.0
chr15	-	489520	489530	7.0
chr15	-	490300	490310	2.0
chr15	-	490527	490537	7.0
chr15	-	490738	490748	2.0
chr15	-	491027	491037	37.0
chr15	-	491818	491828	2.0
chr15	-	492652	492662	2.0
chr15	-	493567	493577	4.0
chr15	-	494824	494834	2.0
chr15	-	495207	495217	2.0
chr15	-	495257	495267	2.0
chr15	-	495838	495848	2.0
chr15	-	495920	495930	2.0
chr15	-	495956	495966	2.0
chr15	-	496066	496076	4.0
chr15	-	496108	496118	2.0
chr15	-	496458	496468	2.0
chr15	-	496513	496523	2.0
chr15	-	497099	497109	2.0
chr15	-	501619	501629	2.0
chr15	-	501975	501985	5.0
chr15	-	502281	502291	6.0
chr15	-	502354	502364	8.0
chr15	-	503206	503216	5.0
chr15	-	503375	503385	2.0
chr15	-	503783	503793	7.0
chr15	-	503925	503935	3.0
chr15	-	505315	505325	2.0
chr15	-	506231	506241	6.0
chr15	-	506761	506771	3.0
chr15	-	507371	507381	5.0
chr15	-	507822	507832	4.0
chr15	-	507836	507846	3.0
chr15	-	508038	508048	2.0
chr15	-	509191	509201	3.0
chr15	-	509354	509364	2.0
chr15	-	509392	509402	9.0
chr15	-	510432	510442	4.0
chr15	-	511015	511025	3.0
chr15	-	511051	511061	3.0
chr15	-	511627	511637	3.0
chr15	-	512098	512108	4.0
chr15	-	512501	512511	2.0
chr15	-	513182	513192	5.0
chr15	-	513209	513219	2.0
chr15	-	513756	513766	4.0
chr15	-	514096	514106	11.0
chr15	-	514158	514168	2.0
chr15	-	514292	514302	4.0
chr15	-	514311	514321	5.0
chr15	-	514337	514347	2.0
chr15	-	514595	514605	2.0
chr15	-	514871	514881	12.0
chr15	-	514890	514900	12.0
chr15	-	515211	515221	2.0
chr15	-	515527	515537	3.0
chr15	-	515884	515894	2.0
chr15	-	515908	515918	6.0
chr15	-	516848	516858	5.0
chr15	-	517743	517753	3.0
chr15	-	517770	517780	2.0
chr15	-	518285	518295	2.0
chr15	-	519140	519150	5.0
chr15	-	519330	519340	2.0
chr15	-	519712	519722	4.0
chr15	-	520879	520889	2.0
chr15	-	521241	521251	4.0
chr15	-	522060	522070	2.0
chr15	-	522342	522352	8.0
chr15	-	523103	523113	3.0
chr15	-	523629	523639	4.0
chr15	-	524214	524224	2.0
chr15	-	525356	525366	2.0
chr15	-	525571	525581	4.0
chr15	-	525947	525957	4.0
chr15	-	526482	526492	2.0
chr15	-	526716	526726	4.0
chr15	-	526944	526954	4.0
chr15	-	526968	526978	3.0
chr15	-	528534	528544	2.0
chr15	-	529017	529027	3.0
chr15	-	531135	531145	3.0
chr15	-	531800	531810	11.0
chr15	-	532089	532099	5.0
chr15	-	533195	533205	3.0
chr15	-	533777	533787	8.0
chr15	-	534184	534194	3.0
chr15	-	534364	534374	2.0
chr15	-	534576	534586	3.0
chr15	-	535078	535088	2.0
chr15	-	535833	535843	3.0
chr15	-	536832	536842	2.0
chr15	-	537532	537542	2.0
chr15	-	537619	537629	3.0
chr15	-	538090	538100	3.0
chr15	-	540317	540327	3.0
chr15	-	540688	540698	5.0
chr15	-	541761	541771	2.0
chr15	-	542654	542664	6.0
chr15	-	542679	542689	2.0
chr15	-	542741	542751	2.0
chr15	-	543153	543163	11.0
chr15	-	543408	543418	3.0
chr15	-	543617	543627	2.0
chr15	-	543628	543638	2.0
chr15	-	544632	544642	2.0
chr15	-	544655	544665	3.0
chr15	-	544904	544914	13.0
chr15	-	545256	545266	2.0
chr15	-	545375	545385	15.0
chr15	-	545540	545550	2.0
chr15	-	546296	546306	2.0
chr15	-	546614	546624	5.0
chr15	-	547186	547196	6.0
chr15	-	547622	547632	2.0
chr15	-	548324	548334	2.0
chr15	-	548406	548416	2.0
chr15	-	549714	549724	2.0
chr15	-	550036	550046	11.0
chr15	-	551843	551853	2.0
chr15	-	551993	552003	3.0
chr15	-	552386	552396	3.0
chr15	-	552976	552986	5.0
chr15	-	552997	553007	4.0
chr15	-	553053	553063	17.0
chr15	-	553079	553089	15.0
chr15	-	553373	553383	7.0
chr15	-	553397	553407	2.0
chr15	-	553422	553432	6.0
chr15	-	554456	554466	3.0
chr15	-	554670	554680	6.0
chr15	-	554901	554911	186.0
chr15	-	554944	554954	67.0
chr15	-	555197	555207	3.0
chr15	-	555779	555789	7.0
chr15	-	557581	557591	3.0
chr15	-	558607	558617	2.0
chr15	-	559091	559101	3.0
chr15	-	559157	559167	2.0
chr15	-	559770	559780	7.0
chr15	-	560195	560205	2.0
chr15	-	561151	561161	2.0
chr15	-	562360	562370	2.0
chr15	-	562408	562418	3.0
chr15	-	562863	562873	3.0
chr15	-	563235	563245	2.0
chr15	-	564231	564241	4.0
chr15	-	564684	564694	4.0
chr15	-	564735	564745	3.0
chr15	-	565079	565089	2.0
chr15	-	565165	565175	2.0
chr15	-	565725	565735	2.0
chr15	-	565823	565833	6.0
chr15	-	565836	565846	10.0
chr15	-	565856	565866	2.0
chr15	-	566160	566170	3.0
chr15	-	566179	566189	4.0
chr15	-	566205	566215	4.0
chr15	-	566826	566836	5.0
chr15	-	567751	567761	2.0
chr15	-	568393	568403	2.0
chr15	-	569482	569492	2.0
chr15	-	570842	570852	2.0
chr15	-	570981	570991	2.0
chr15	-	571041	571051	3.0
chr15	-	571629	571639	2.0
chr15	-	572517	572527	3.0
chr15	-	573268	573278	3.0
chr15	-	573886	573896	2.0
chr15	-	574037	574047	2.0
chr15	-	574063	574073	4.0
chr15	-	574276	574286	2.0
chr15	-	574543	574553	2.0
chr15	-	574805	574815	6.0
chr15	-	578036	578046	5.0
chr15	-	578385	578395	2.0
chr15	-	579530	579540	6.0
chr15	-	579728	579738	5.0
chr15	-	579805	579815	5.0
chr15	-	579868	579878	3.0
chr15	-	579902	579912	4.0
chr15	-	579936	579946	4.0
chr15	-	580038	580048	2.0
chr15	-	580597	580607	3.0
chr15	-	580835	580845	2.0
chr15	-	580983	580993	2.0
chr15	-	581007	581017	7.0
chr15	-	581154	581164	2.0
chr15	-	583127	583137	3.0
chr15	-	583202	583212	2.0
chr15	-	583713	583723	2.0
chr15	-	584513	584523	2.0
chr15	-	584884	584894	5.0
chr15	-	585174	585184	2.0
chr15	-	585269	585279	2.0
chr15	-	586054	586064	4.0
chr15	-	586126	586136	15.0
chr15	-	586525	586535	4.0
chr15	-	587232	587242	4.0
chr15	-	587287	587297	5.0
chr15	-	587541	587551	2.0
chr15	-	587858	587868	7.0
chr15	-	588093	588103	3.0
chr15	-	588506	588516	5.0
chr15	-	588907	588917	2.0
chr15	-	588982	588992	2.0
chr15	-	589061	589071	2.0
chr15	-	589623	589633	3.0
chr15	-	590378	590388	4.0
chr15	-	591509	591519	2.0
chr15	-	591804	591814	3.0
chr15	-	592267	592277	2.0
chr15	-	592285	592295	2.0
chr15	-	592473	592483	2.0
chr15	-	592484	592494	3.0
chr15	-	592511	592521	5.0
chr15	-	592741	592751	5.0
chr15	-	592840	592850	5.0
chr15	-	601590	601600	2.0
chr15	-	601831	601841	3.0
chr15	-	601867	601877	4.0
chr15	-	602971	602981	5.0
chr15	-	603942	603952	2.0
chr15	-	604949	604959	2.0
chr15	-	605016	605026	2.0
chr15	-	605464	605474	3.0
chr15	-	606017	606027	2.0
chr15	-	606754	606764	9.0
chr15	-	606765	606775	11.0
chr15	-	608166	608176	3.0
chr15	-	608873	608883	3.0
chr15	-	609093	609103	3.0
chr15	-	609241	609251	3.0
chr15	-	609282	609292	5.0
chr15	-	610185	610195	2.0
chr15	-	610246	610256	2.0
chr15	-	610319	610329	5.0
chr15	-	610670	610680	5.0
chr15	-	610780	610790	2.0
chr15	-	610834	610844	3.0
chr15	-	611145	611155	4.0
chr15	-	611310	611320	5.0
chr15	-	611322	611332	2.0
chr15	-	611448	611458	11.0
chr15	-	611939	611949	10.0
chr15	-	612728	612738	2.0
chr15	-	613349	613359	4.0
chr15	-	614054	614064	2.0
chr15	-	614097	614107	3.0
chr15	-	614421	614431	2.0
chr15	-	615719	615729	11.0
chr15	-	615822	615832	2.0
chr15	-	615856	615866	2.0
chr15	-	616328	616338	2.0
chr15	-	616635	616645	2.0
chr15	-	616837	616847	2.0
chr15	-	616878	616888	3.0
chr15	-	616896	616906	3.0
chr15	-	616913	616923	2.0
chr15	-	616950	616960	13.0
chr15	-	617150	617160	2.0
chr15	-	618070	618080	2.0
chr15	-	618347	618357	2.0
chr15	-	619168	619178	3.0
chr15	-	619638	619648	2.0
chr15	-	620337	620347	2.0
chr15	-	620397	620407	3.0
chr15	-	620448	620458	6.0
chr15	-	621167	621177	2.0
chr15	-	622008	622018	3.0
chr15	-	622185	622195	3.0
chr15	-	622382	622392	3.0
chr15	-	622398	622408	4.0
chr15	-	623193	623203	2.0
chr15	-	623333	623343	3.0
chr15	-	624808	624818	9.0
chr15	-	625015	625025	6.0
chr15	-	626114	626124	6.0
chr15	-	626147	626157	4.0
chr15	-	626216	626226	2.0
chr15	-	626558	626568	2.0
chr15	-	627169	627179	4.0
chr15	-	627248	627258	2.0
chr15	-	627316	627326	2.0
chr15	-	629248	629258	3.0
chr15	-	629457	629467	3.0
chr15	-	629510	629520	5.0
chr15	-	630657	630667	2.0
chr15	-	631213	631223	5.0
chr15	-	631616	631626	2.0
chr15	-	631675	631685	2.0
chr15	-	631727	631737	2.0
chr15	-	631796	631806	2.0
chr15	-	631822	631832	2.0
chr15	-	631846	631856	3.0
chr15	-	633399	633409	2.0
chr15	-	633503	633513	2.0
chr15	-	633895	633905	3.0
chr15	-	634246	634256	2.0
chr15	-	635124	635134	6.0
chr15	-	635672	635682	2.0
chr15	-	636270	636280	2.0
chr15	-	636986	636996	2.0
chr15	-	637012	637022	2.0
chr15	-	637588	637598	9.0
chr15	-	637865	637875	6.0
chr15	-	638270	638280	4.0
chr15	-	638529	638539	4.0
chr15	-	639316	639326	2.0
chr15	-	639348	639358	7.0
chr15	-	641463	641473	3.0
chr15	-	642507	642517	3.0
chr15	-	643051	643061	2.0
chr15	-	644260	644270	2.0
chr15	-	644322	644332	3.0
chr15	-	644792	644802	3.0
chr15	-	646038	646048	2.0
chr15	-	646136	646146	2.0
chr15	-	646777	646787	3.0
chr15	-	647753	647763	2.0
chr15	-	648516	648526	4.0
chr15	-	648543	648553	2.0
chr15	-	648994	649004	3.0
chr15	-	649744	649754	2.0
chr15	-	650238	650248	2.0
chr15	-	650429	650439	5.0
chr15	-	650588	650598	2.0
chr15	-	651344	651354	2.0
chr15	-	652636	652646	7.0
chr15	-	652722	652732	3.0
chr15	-	654133	654143	2.0
chr15	-	654217	654227	2.0
chr15	-	655049	655059	3.0
chr15	-	655865	655875	2.0
chr15	-	656045	656055	2.0
chr15	-	657257	657267	2.0
chr15	-	657670	657680	4.0
chr15	-	658773	658783	4.0
chr15	-	659135	659145	2.0
chr15	-	659491	659501	2.0
chr15	-	660685	660695	4.0
chr15	-	660977	660987	4.0
chr15	-	660986	660996	3.0
chr15	-	661076	661086	2.0
chr15	-	661243	661253	3.0
chr15	-	661275	661285	2.0
chr15	-	662472	662482	4.0
chr15	-	662540	662550	2.0
chr15	-	662560	662570	4.0
chr15	-	662825	662835	3.0
chr15	-	663000	663010	7.0
chr15	-	663020	663030	2.0
chr15	-	663142	663152	3.0
chr15	-	663158	663168	2.0
chr15	-	663898	663908	14.0
chr15	-	663938	663948	2.0
chr15	-	664195	664205	2.0
chr15	-	664796	664806	4.0
chr15	-	666840	666850	2.0
chr15	-	666956	666966	2.0
chr15	-	668343	668353	2.0
chr15	-	671495	671505	3.0
chr15	-	671553	671563	3.0
chr15	-	671577	671587	3.0
chr15	-	673993	674003	2.0
chr15	-	675059	675069	5.0
chr15	-	675348	675358	3.0
chr15	-	675651	675661	3.0
chr15	-	675687	675697	2.0
chr15	-	675796	675806	2.0
chr15	-	676147	676157	2.0
chr15	-	676330	676340	3.0
chr15	-	677849	677859	3.0
chr15	-	678572	678582	2.0
chr15	-	678842	678852	2.0
chr15	-	680032	680042	2.0
chr15	-	680156	680166	4.0
chr15	-	682074	682084	2.0
chr15	-	683143	683153	3.0
chr15	-	683299	683309	11.0
chr15	-	683572	683582	2.0
chr15	-	683582	683592	2.0
chr15	-	683870	683880	2.0
chr15	-	683907	683917	4.0
chr15	-	684452	684462	6.0
chr15	-	685136	685146	3.0
chr15	-	685182	685192	2.0
chr15	-	685309	685319	9.0
chr15	-	685340	685350	11.0
chr15	-	685801	685811	5.0
chr15	-	686012	686022	4.0
chr15	-	686093	686103	2.0
chr15	-	686547	686557	2.0
chr15	-	688016	688026	3.0
chr15	-	688032	688042	3.0
chr15	-	688171	688181	2.0
chr15	-	688322	688332	2.0
chr15	-	688352	688362	3.0
chr15	-	688517	688527	3.0
chr15	-	688830	688840	2.0
chr15	-	688893	688903	2.0
chr15	-	689503	689513	40.0
chr15	-	689543	689553	5.0
chr15	-	689567	689577	9.0
chr15	-	689604	689614	4.0
chr15	-	689677	689687	7.0
chr15	-	689866	689876	3.0
chr15	-	690180	690190	2.0
chr15	-	690352	690362	3.0
chr15	-	690653	690663	2.0
chr15	-	691064	691074	2.0
chr15	-	691265	691275	2.0
chr15	-	691494	691504	2.0
chr15	-	691580	691590	2.0
chr15	-	691954	691964	2.0
chr15	-	692425	692435	3.0
chr15	-	692673	692683	2.0
chr15	-	693007	693017	2.0
chr15	-	693045	693055	7.0
chr15	-	693108	693118	3.0
chr15	-	693337	693347	2.0
chr15	-	694060	694070	5.0
chr15	-	695199	695209	3.0
chr15	-	696127	696137	2.0
chr15	-	696296	696306	3.0
chr15	-	696599	696609	4.0
chr15	-	699308	699318	2.0
chr15	-	699423	699433	4.0
chr15	-	700315	700325	7.0
chr15	-	700324	700334	9.0
chr15	-	700460	700470	3.0
chr15	-	701120	701130	2.0
chr15	-	701308	701318	2.0
chr15	-	701587	701597	3.0
chr15	-	701603	701613	2.0
chr15	-	702316	702326	2.0
chr15	-	702866	702876	6.0
chr15	-	703241	703251	2.0
chr15	-	703613	703623	2.0
chr15	-	704069	704079	2.0
chr15	-	710818	710828	2.0
chr15	-	711279	711289	2.0
chr15	-	713225	713235	7.0
chr15	-	713801	713811	5.0
chr15	-	714027	714037	2.0
chr15	-	715294	715304	4.0
