chrom	strand	start	end	value
chr10	+	231168	231178	3.0
chr10	+	235640	235650	3.0
chr10	+	242377	242387	3.0
chr10	+	257197	257207	3.0
chr10	+	289086	289096	3.0
chr10	+	291731	291741	3.0
chr10	+	299048	299058	3.0
chr10	+	310055	310065	3.0
chr10	+	314704	314714	3.0
chr10	+	349399	349409	3.0
chr10	+	359946	359956	3.0
chr10	+	365140	365150	3.0
chr10	+	369866	369876	3.0
chr10	+	370508	370518	3.0
chr10	+	373038	373048	3.0
chr10	+	374562	374572	3.0
chr10	+	383760	383770	3.0
chr10	+	390095	390105	3.0
chr10	+	400787	400797	3.0
chr10	+	410385	410395	3.0
chr10	+	416685	416695	3.0
chr10	+	420080	420090	3.0
chr10	+	428494	428504	3.0
chr10	+	432623	432633	3.0
chr10	+	454583	454593	3.0
chr10	+	455343	455353	3.0
chr10	+	455654	455664	3.0
chr10	+	457881	457891	3.0
chr10	+	465866	465876	3.0
chr10	+	467276	467286	3.0
chr10	+	494495	494505	3.0
chr10	+	495453	495463	3.0
chr10	+	503985	503995	3.0
chr10	+	519801	519811	3.0
chr10	+	525220	525230	3.0
chr10	+	537733	537743	3.0
chr10	+	543004	543014	3.0
chr10	+	559375	559385	3.0
chr10	+	561189	561199	3.0
chr10	+	576871	576881	3.0
chr10	+	586071	586081	3.0
chr10	+	586205	586215	3.0
chr10	+	598530	598540	3.0
chr10	+	606578	606588	3.0
chr10	+	610021	610031	3.0
chr10	+	616779	616789	3.0
chr10	+	621443	621453	3.0
chr10	+	639789	639799	3.0
chr10	+	641689	641699	3.0
chr10	+	646718	646728	3.0
chr10	+	647161	647171	3.0
chr10	+	673031	673041	3.0
chr10	+	675803	675813	3.0
chr10	+	686536	686546	3.0
chr10	+	694817	694827	3.0
chr10	+	35762	35772	2.0
chr10	+	37703	37713	2.0
chr10	+	38813	38823	2.0
chr10	+	39031	39041	2.0
chr10	+	40192	40202	2.0
chr10	+	41135	41145	2.0
chr10	+	54648	54658	2.0
chr10	+	55290	55300	2.0
chr10	+	56767	56777	2.0
chr10	+	68126	68136	2.0
chr10	+	77273	77283	2.0
chr10	+	78389	78399	2.0
chr10	+	78724	78734	2.0
chr10	+	79742	79752	2.0
chr10	+	83429	83439	2.0
chr10	+	84146	84156	2.0
chr10	+	87807	87817	2.0
chr10	+	90762	90772	2.0
chr10	+	91900	91910	2.0
chr10	+	92505	92515	2.0
chr10	+	93763	93773	2.0
chr10	+	110863	110873	2.0
chr10	+	122369	122379	2.0
chr10	+	123719	123729	2.0
chr10	+	123746	123756	2.0
chr10	+	133892	133902	2.0
chr10	+	140376	140386	2.0
chr10	+	145176	145186	2.0
chr10	+	147033	147043	2.0
chr10	+	151054	151064	2.0
chr10	+	151907	151917	2.0
chr10	+	160158	160168	2.0
chr10	+	161580	161590	2.0
chr10	+	165699	165709	2.0
chr10	+	168030	168040	2.0
chr10	+	178513	178523	2.0
chr10	+	188112	188122	2.0
chr10	+	190482	190492	2.0
chr10	+	197459	197469	2.0
chr10	+	207712	207722	2.0
chr10	+	207755	207765	2.0
chr10	+	207770	207780	2.0
chr10	+	212424	212434	2.0
chr10	+	212943	212953	2.0
chr10	+	225343	225353	2.0
chr10	+	230837	230847	2.0
chr10	+	233021	233031	2.0
chr10	+	240077	240087	2.0
chr10	+	240682	240692	2.0
chr10	+	240750	240760	2.0
chr10	+	248632	248642	2.0
chr10	+	253372	253382	2.0
chr10	+	265835	265845	2.0
chr10	+	268633	268643	2.0
chr10	+	268661	268671	2.0
chr10	+	289485	289495	2.0
chr10	+	290388	290398	2.0
chr10	+	294202	294212	2.0
chr10	+	294910	294920	2.0
chr10	+	297858	297868	2.0
chr10	+	308545	308555	2.0
chr10	+	309170	309180	2.0
chr10	+	310539	310549	2.0
chr10	+	312448	312458	2.0
chr10	+	318042	318052	2.0
chr10	+	325778	325788	2.0
chr10	+	327857	327867	2.0
chr10	+	335299	335309	2.0
chr10	+	335578	335588	2.0
chr10	+	342602	342612	2.0
chr10	+	347541	347551	2.0
chr10	+	348476	348486	2.0
chr10	+	359875	359885	2.0
chr10	+	360154	360164	2.0
chr10	+	365392	365402	2.0
chr10	+	365699	365709	2.0
chr10	+	366536	366546	2.0
chr10	+	374735	374745	2.0
chr10	+	378450	378460	2.0
chr10	+	383852	383862	2.0
chr10	+	411478	411488	2.0
chr10	+	415214	415224	2.0
chr10	+	422983	422993	2.0
chr10	+	425085	425095	2.0
chr10	+	433558	433568	2.0
chr10	+	434912	434922	2.0
chr10	+	434954	434964	2.0
chr10	+	446302	446312	2.0
chr10	+	446462	446472	2.0
chr10	+	450799	450809	2.0
chr10	+	451836	451846	2.0
chr10	+	455399	455409	2.0
chr10	+	455490	455500	2.0
chr10	+	461401	461411	2.0
chr10	+	469296	469306	2.0
chr10	+	471076	471086	2.0
chr10	+	503250	503260	2.0
chr10	+	512756	512766	2.0
chr10	+	513723	513733	2.0
chr10	+	514902	514912	2.0
chr10	+	521193	521203	2.0
chr10	+	525941	525951	2.0
chr10	+	526032	526042	2.0
chr10	+	529874	529884	2.0
chr10	+	531869	531879	2.0
chr10	+	533559	533569	2.0
chr10	+	537937	537947	2.0
chr10	+	545503	545513	2.0
chr10	+	546131	546141	2.0
chr10	+	548347	548357	2.0
chr10	+	552498	552508	2.0
chr10	+	556833	556843	2.0
chr10	+	562032	562042	2.0
chr10	+	598434	598444	2.0
chr10	+	612283	612293	2.0
chr10	+	615833	615843	2.0
chr10	+	622136	622146	2.0
chr10	+	635453	635463	2.0
chr10	+	640819	640829	2.0
chr10	+	642538	642548	2.0
chr10	+	649109	649119	2.0
chr10	+	650939	650949	2.0
chr10	+	654620	654630	2.0
chr10	+	656989	656999	2.0
chr10	+	664142	664152	2.0
chr10	+	664166	664176	2.0
chr10	+	671568	671578	2.0
chr10	+	675883	675893	2.0
chr10	+	676811	676821	2.0
chr10	+	683043	683053	2.0
chr10	+	691432	691442	2.0
chr10	+	703231	703241	2.0
chr10	+	706624	706634	2.0
chr10	+	719514	719524	2.0
chr10	+	724336	724346	2.0
chr10	+	724895	724905	2.0
chr10	+	725415	725425	2.0
chr10	+	727821	727831	2.0
chr10	-	21642	21652	5.0
chr10	-	23256	23266	3.0
chr10	-	25124	25134	3.0
chr10	-	26058	26068	2.0
chr10	-	27066	27076	10.0
chr10	-	28537	28547	7.0
chr10	-	33848	33858	7.0
chr10	-	35980	35990	12.0
chr10	-	37619	37629	3.0
chr10	-	38194	38204	22.0
chr10	-	38223	38233	6.0
chr10	-	38446	38456	26.0
chr10	-	39208	39218	6.0
chr10	-	39785	39795	10.0
chr10	-	40946	40956	10.0
chr10	-	43157	43167	2.0
chr10	-	45528	45538	2.0
chr10	-	47285	47295	22.0
chr10	-	47753	47763	13.0
chr10	-	48526	48536	3.0
chr10	-	48845	48855	2.0
chr10	-	49739	49749	3.0
chr10	-	50185	50195	9.0
chr10	-	54864	54874	11.0
chr10	-	56277	56287	3.0
chr10	-	56868	56878	2.0
chr10	-	59967	59977	5.0
chr10	-	60022	60032	5.0
chr10	-	60047	60057	5.0
chr10	-	60207	60217	24.0
chr10	-	60301	60311	20.0
chr10	-	60575	60585	8.0
chr10	-	60638	60648	11.0
chr10	-	61577	61587	20.0
chr10	-	62015	62025	7.0
chr10	-	63476	63486	19.0
chr10	-	64901	64911	4.0
chr10	-	65112	65122	4.0
chr10	-	67492	67502	3.0
chr10	-	68321	68331	4.0
chr10	-	68638	68648	6.0
chr10	-	68659	68669	4.0
chr10	-	68681	68691	2.0
chr10	-	68813	68823	2.0
chr10	-	68830	68840	4.0
chr10	-	68859	68869	13.0
chr10	-	68878	68888	9.0
chr10	-	69053	69063	14.0
chr10	-	70769	70779	4.0
chr10	-	72408	72418	10.0
chr10	-	73886	73896	9.0
chr10	-	73961	73971	20.0
chr10	-	74212	74222	16.0
chr10	-	75979	75989	5.0
chr10	-	76215	76225	6.0
chr10	-	76236	76246	3.0
chr10	-	79299	79309	2.0
chr10	-	79386	79396	3.0
chr10	-	79423	79433	4.0
chr10	-	79938	79948	2.0
chr10	-	80054	80064	3.0
chr10	-	81317	81327	5.0
chr10	-	81428	81438	6.0
chr10	-	83224	83234	3.0
chr10	-	83286	83296	27.0
chr10	-	83604	83614	6.0
chr10	-	83775	83785	10.0
chr10	-	84262	84272	3.0
chr10	-	85022	85032	3.0
chr10	-	87750	87760	4.0
chr10	-	89049	89059	3.0
chr10	-	90272	90282	3.0
chr10	-	90747	90757	5.0
chr10	-	94806	94816	3.0
chr10	-	106350	106360	7.0
chr10	-	106509	106519	9.0
chr10	-	107022	107032	3.0
chr10	-	108543	108553	7.0
chr10	-	110479	110489	10.0
chr10	-	111682	111692	5.0
chr10	-	112180	112190	5.0
chr10	-	112780	112790	7.0
chr10	-	113921	113931	4.0
chr10	-	114021	114031	11.0
chr10	-	116016	116026	9.0
chr10	-	116461	116471	3.0
chr10	-	117083	117093	4.0
chr10	-	117971	117981	6.0
chr10	-	118814	118824	2.0
chr10	-	119061	119071	6.0
chr10	-	119255	119265	9.0
chr10	-	120820	120830	4.0
chr10	-	120861	120871	9.0
chr10	-	120876	120886	7.0
chr10	-	123258	123268	3.0
chr10	-	123277	123287	8.0
chr10	-	123348	123358	12.0
chr10	-	123376	123386	15.0
chr10	-	123406	123416	16.0
chr10	-	123614	123624	4.0
chr10	-	124030	124040	3.0
chr10	-	124616	124626	6.0
chr10	-	125937	125947	4.0
chr10	-	126107	126117	4.0
chr10	-	127003	127013	5.0
chr10	-	130109	130119	6.0
chr10	-	131318	131328	10.0
chr10	-	133842	133852	12.0
chr10	-	134134	134144	4.0
chr10	-	134976	134986	5.0
chr10	-	136859	136869	17.0
chr10	-	137620	137630	2.0
chr10	-	137871	137881	14.0
chr10	-	137931	137941	2.0
chr10	-	138133	138143	2.0
chr10	-	139522	139532	11.0
chr10	-	139546	139556	12.0
chr10	-	139777	139787	4.0
chr10	-	140064	140074	16.0
chr10	-	141428	141438	3.0
chr10	-	144254	144264	4.0
chr10	-	144610	144620	3.0
chr10	-	145004	145014	5.0
chr10	-	146508	146518	13.0
chr10	-	146631	146641	3.0
chr10	-	146733	146743	4.0
chr10	-	146748	146758	12.0
chr10	-	146845	146855	12.0
chr10	-	146872	146882	7.0
chr10	-	146896	146906	27.0
chr10	-	150228	150238	3.0
chr10	-	150334	150344	11.0
chr10	-	150356	150366	14.0
chr10	-	154964	154974	9.0
chr10	-	155326	155336	4.0
chr10	-	155366	155376	4.0
chr10	-	157437	157447	3.0
chr10	-	157768	157778	6.0
chr10	-	159753	159763	9.0
chr10	-	159794	159804	2.0
chr10	-	160922	160932	15.0
chr10	-	163154	163164	3.0
chr10	-	163339	163349	3.0
chr10	-	164144	164154	2.0
chr10	-	165439	165449	3.0
chr10	-	167400	167410	3.0
chr10	-	168811	168821	9.0
chr10	-	168879	168889	19.0
chr10	-	170129	170139	2.0
chr10	-	171670	171680	6.0
chr10	-	172814	172824	12.0
chr10	-	173585	173595	7.0
chr10	-	175262	175272	2.0
chr10	-	175281	175291	3.0
chr10	-	176898	176908	10.0
chr10	-	176921	176931	3.0
chr10	-	177523	177533	6.0
chr10	-	179840	179850	3.0
chr10	-	181764	181774	3.0
chr10	-	182119	182129	2.0
chr10	-	182292	182302	2.0
chr10	-	183691	183701	7.0
chr10	-	184528	184538	16.0
chr10	-	184873	184883	4.0
chr10	-	186442	186452	2.0
chr10	-	186913	186923	10.0
chr10	-	187623	187633	14.0
chr10	-	187737	187747	37.0
chr10	-	189111	189121	3.0
chr10	-	189677	189687	4.0
chr10	-	191517	191527	2.0
chr10	-	191947	191957	2.0
chr10	-	192042	192052	3.0
chr10	-	192284	192294	7.0
chr10	-	193169	193179	6.0
chr10	-	195338	195348	3.0
chr10	-	196456	196466	2.0
chr10	-	205552	205562	2.0
chr10	-	206363	206373	4.0
chr10	-	207572	207582	5.0
chr10	-	207585	207595	3.0
chr10	-	207606	207616	43.0
chr10	-	207661	207671	109.0
chr10	-	208368	208378	4.0
chr10	-	208904	208914	4.0
chr10	-	211714	211724	4.0
chr10	-	212920	212930	11.0
chr10	-	213578	213588	5.0
chr10	-	216544	216554	7.0
chr10	-	217401	217411	5.0
chr10	-	218985	218995	13.0
chr10	-	220312	220322	3.0
chr10	-	220355	220365	10.0
chr10	-	220429	220439	12.0
chr10	-	220714	220724	2.0
chr10	-	220773	220783	16.0
chr10	-	221155	221165	3.0
chr10	-	222868	222878	17.0
chr10	-	223331	223341	3.0
chr10	-	223471	223481	5.0
chr10	-	223521	223531	14.0
chr10	-	223552	223562	5.0
chr10	-	223565	223575	11.0
chr10	-	223625	223635	121.0
chr10	-	223678	223688	7.0
chr10	-	224516	224526	6.0
chr10	-	224741	224751	11.0
chr10	-	225174	225184	10.0
chr10	-	228108	228118	7.0
chr10	-	228798	228808	9.0
chr10	-	229172	229182	2.0
chr10	-	229895	229905	2.0
chr10	-	231401	231411	2.0
chr10	-	231453	231463	2.0
chr10	-	231782	231792	21.0
chr10	-	233994	234004	10.0
chr10	-	234899	234909	6.0
chr10	-	235022	235032	2.0
chr10	-	235044	235054	12.0
chr10	-	235973	235983	2.0
chr10	-	237984	237994	6.0
chr10	-	241047	241057	13.0
chr10	-	241619	241629	13.0
chr10	-	241697	241707	20.0
chr10	-	241720	241730	107.0
chr10	-	242192	242202	5.0
chr10	-	243131	243141	17.0
chr10	-	245101	245111	2.0
chr10	-	245716	245726	2.0
chr10	-	249834	249844	10.0
chr10	-	254067	254077	6.0
chr10	-	257042	257052	10.0
chr10	-	257108	257118	66.0
chr10	-	257161	257171	2.0
chr10	-	258618	258628	2.0
chr10	-	259153	259163	3.0
chr10	-	260186	260196	3.0
chr10	-	264122	264132	5.0
chr10	-	264867	264877	12.0
chr10	-	265046	265056	3.0
chr10	-	265324	265334	2.0
chr10	-	267510	267520	4.0
chr10	-	270375	270385	5.0
chr10	-	271661	271671	3.0
chr10	-	272450	272460	11.0
chr10	-	276196	276206	8.0
chr10	-	276573	276583	9.0
chr10	-	276925	276935	9.0
chr10	-	277725	277735	3.0
chr10	-	279882	279892	4.0
chr10	-	280227	280237	6.0
chr10	-	280556	280566	5.0
chr10	-	281284	281294	2.0
chr10	-	282460	282470	2.0
chr10	-	283180	283190	2.0
chr10	-	283909	283919	6.0
chr10	-	284229	284239	4.0
chr10	-	285383	285393	3.0
chr10	-	285585	285595	6.0
chr10	-	285928	285938	7.0
chr10	-	285966	285976	6.0
chr10	-	287071	287081	6.0
chr10	-	288404	288414	5.0
chr10	-	288982	288992	5.0
chr10	-	289209	289219	8.0
chr10	-	289607	289617	2.0
chr10	-	291269	291279	2.0
chr10	-	292054	292064	9.0
chr10	-	292270	292280	10.0
chr10	-	292433	292443	7.0
chr10	-	292799	292809	2.0
chr10	-	295048	295058	87.0
chr10	-	295127	295137	2.0
chr10	-	296185	296195	15.0
chr10	-	297342	297352	6.0
chr10	-	299816	299826	7.0
chr10	-	299934	299944	5.0
chr10	-	300812	300822	2.0
chr10	-	306543	306553	3.0
chr10	-	307170	307180	8.0
chr10	-	307530	307540	11.0
chr10	-	307806	307816	2.0
chr10	-	309138	309148	2.0
chr10	-	313863	313873	10.0
chr10	-	315396	315406	13.0
chr10	-	317954	317964	21.0
chr10	-	318797	318807	6.0
chr10	-	320071	320081	11.0
chr10	-	320708	320718	2.0
chr10	-	322885	322895	16.0
chr10	-	323199	323209	13.0
chr10	-	323377	323387	12.0
chr10	-	323513	323523	2.0
chr10	-	329067	329077	14.0
chr10	-	329640	329650	3.0
chr10	-	330957	330967	2.0
chr10	-	332050	332060	4.0
chr10	-	333319	333329	3.0
chr10	-	338233	338243	2.0
chr10	-	338416	338426	4.0
chr10	-	339162	339172	3.0
chr10	-	339230	339240	5.0
chr10	-	339329	339339	4.0
chr10	-	339523	339533	20.0
chr10	-	339841	339851	19.0
chr10	-	347439	347449	7.0
chr10	-	349020	349030	5.0
chr10	-	349093	349103	5.0
chr10	-	350372	350382	3.0
chr10	-	356125	356135	5.0
chr10	-	357618	357628	4.0
chr10	-	358403	358413	7.0
chr10	-	359080	359090	2.0
chr10	-	359386	359396	9.0
chr10	-	359434	359444	6.0
chr10	-	359612	359622	8.0
chr10	-	359716	359726	2.0
chr10	-	359812	359822	10.0
chr10	-	361326	361336	2.0
chr10	-	362327	362337	3.0
chr10	-	362924	362934	4.0
chr10	-	363319	363329	6.0
chr10	-	363335	363345	12.0
chr10	-	363734	363744	4.0
chr10	-	365114	365124	5.0
chr10	-	368662	368672	3.0
chr10	-	369632	369642	9.0
chr10	-	370480	370490	2.0
chr10	-	371215	371225	2.0
chr10	-	371540	371550	3.0
chr10	-	371683	371693	8.0
chr10	-	373964	373974	3.0
chr10	-	374409	374419	2.0
chr10	-	375010	375020	5.0
chr10	-	380417	380427	11.0
chr10	-	382829	382839	9.0
chr10	-	383454	383464	5.0
chr10	-	384025	384035	5.0
chr10	-	384276	384286	3.0
chr10	-	384452	384462	5.0
chr10	-	386192	386202	6.0
chr10	-	387939	387949	6.0
chr10	-	388096	388106	2.0
chr10	-	390820	390830	6.0
chr10	-	391118	391128	14.0
chr10	-	391575	391585	3.0
chr10	-	391707	391717	3.0
chr10	-	392054	392064	2.0
chr10	-	393846	393856	2.0
chr10	-	394175	394185	2.0
chr10	-	395683	395693	2.0
chr10	-	398737	398747	6.0
chr10	-	399705	399715	8.0
chr10	-	400354	400364	7.0
chr10	-	400717	400727	4.0
chr10	-	401253	401263	4.0
chr10	-	402402	402412	2.0
chr10	-	402457	402467	3.0
chr10	-	402632	402642	9.0
chr10	-	403120	403130	8.0
chr10	-	405485	405495	3.0
chr10	-	405632	405642	13.0
chr10	-	409733	409743	3.0
chr10	-	410040	410050	11.0
chr10	-	412943	412953	6.0
chr10	-	413761	413771	3.0
chr10	-	414246	414256	8.0
chr10	-	418069	418079	8.0
chr10	-	419000	419010	2.0
chr10	-	419422	419432	2.0
chr10	-	420435	420445	6.0
chr10	-	421452	421462	10.0
chr10	-	424030	424040	6.0
chr10	-	429216	429226	9.0
chr10	-	430793	430803	14.0
chr10	-	430862	430872	4.0
chr10	-	432390	432400	4.0
chr10	-	433843	433853	4.0
chr10	-	433967	433977	14.0
chr10	-	434588	434598	9.0
chr10	-	434699	434709	4.0
chr10	-	434713	434723	7.0
chr10	-	434735	434745	2.0
chr10	-	434796	434806	121.0
chr10	-	436914	436924	7.0
chr10	-	440333	440343	3.0
chr10	-	440354	440364	2.0
chr10	-	445689	445699	4.0
chr10	-	445735	445745	4.0
chr10	-	448425	448435	2.0
chr10	-	449000	449010	21.0
chr10	-	450400	450410	6.0
chr10	-	450571	450581	3.0
chr10	-	450727	450737	19.0
chr10	-	453152	453162	10.0
chr10	-	454426	454436	10.0
chr10	-	454450	454460	16.0
chr10	-	457252	457262	8.0
chr10	-	458175	458185	5.0
chr10	-	462442	462452	9.0
chr10	-	463577	463587	7.0
chr10	-	464294	464304	7.0
chr10	-	466948	466958	2.0
chr10	-	467779	467789	10.0
chr10	-	468304	468314	15.0
chr10	-	470636	470646	12.0
chr10	-	471559	471569	11.0
chr10	-	491007	491017	4.0
chr10	-	492742	492752	3.0
chr10	-	493554	493564	2.0
chr10	-	498892	498902	2.0
chr10	-	500987	500997	7.0
chr10	-	503692	503702	2.0
chr10	-	503718	503728	2.0
chr10	-	507092	507102	3.0
chr10	-	507710	507720	12.0
chr10	-	509501	509511	10.0
chr10	-	509583	509593	21.0
chr10	-	511039	511049	15.0
chr10	-	513036	513046	11.0
chr10	-	514434	514444	4.0
chr10	-	514472	514482	6.0
chr10	-	515043	515053	4.0
chr10	-	517447	517457	8.0
chr10	-	517575	517585	7.0
chr10	-	517826	517836	5.0
chr10	-	519288	519298	2.0
chr10	-	519939	519949	3.0
chr10	-	520571	520581	2.0
chr10	-	520679	520689	2.0
chr10	-	522925	522935	2.0
chr10	-	523431	523441	7.0
chr10	-	525904	525914	134.0
chr10	-	526257	526267	7.0
chr10	-	526349	526359	10.0
chr10	-	526488	526498	11.0
chr10	-	526648	526658	6.0
chr10	-	528186	528196	2.0
chr10	-	530786	530796	4.0
chr10	-	530888	530898	14.0
chr10	-	531547	531557	2.0
chr10	-	531805	531815	7.0
chr10	-	533069	533079	11.0
chr10	-	534626	534636	2.0
chr10	-	534899	534909	2.0
chr10	-	535165	535175	2.0
chr10	-	536718	536728	2.0
chr10	-	537596	537606	6.0
chr10	-	538573	538583	2.0
chr10	-	541817	541827	3.0
chr10	-	541833	541843	2.0
chr10	-	544901	544911	2.0
chr10	-	546002	546012	3.0
chr10	-	548033	548043	11.0
chr10	-	548251	548261	3.0
chr10	-	549379	549389	4.0
chr10	-	549959	549969	2.0
chr10	-	550527	550537	6.0
chr10	-	552834	552844	3.0
chr10	-	555468	555478	2.0
chr10	-	559207	559217	6.0
chr10	-	559241	559251	2.0
chr10	-	559257	559267	10.0
chr10	-	559692	559702	6.0
chr10	-	564639	564649	2.0
chr10	-	564721	564731	10.0
chr10	-	564803	564813	11.0
chr10	-	566828	566838	2.0
chr10	-	568079	568089	2.0
chr10	-	570120	570130	2.0
chr10	-	570261	570271	2.0
chr10	-	571425	571435	11.0
chr10	-	573084	573094	3.0
chr10	-	573193	573203	2.0
chr10	-	573941	573951	3.0
chr10	-	576585	576595	8.0
chr10	-	576624	576634	6.0
chr10	-	576649	576659	3.0
chr10	-	576674	576684	10.0
chr10	-	576697	576707	6.0
chr10	-	577651	577661	3.0
chr10	-	577823	577833	10.0
chr10	-	580259	580269	2.0
chr10	-	583251	583261	9.0
chr10	-	583518	583528	4.0
chr10	-	585118	585128	3.0
chr10	-	585420	585430	19.0
chr10	-	585477	585487	2.0
chr10	-	585657	585667	5.0
chr10	-	585776	585786	5.0
chr10	-	585848	585858	13.0
chr10	-	587001	587011	6.0
chr10	-	587691	587701	10.0
chr10	-	590923	590933	7.0
chr10	-	591170	591180	16.0
chr10	-	593859	593869	26.0
chr10	-	594222	594232	6.0
chr10	-	594344	594354	5.0
chr10	-	594403	594413	17.0
chr10	-	594590	594600	17.0
chr10	-	594661	594671	12.0
chr10	-	595184	595194	4.0
chr10	-	595208	595218	13.0
chr10	-	595442	595452	24.0
chr10	-	595531	595541	3.0
chr10	-	595690	595700	3.0
chr10	-	596637	596647	8.0
chr10	-	596939	596949	20.0
chr10	-	597902	597912	4.0
chr10	-	598826	598836	2.0
chr10	-	598878	598888	3.0
chr10	-	599533	599543	14.0
chr10	-	599777	599787	6.0
chr10	-	600157	600167	7.0
chr10	-	602066	602076	2.0
chr10	-	604793	604803	4.0
chr10	-	604824	604834	4.0
chr10	-	605867	605877	6.0
chr10	-	606234	606244	2.0
chr10	-	606333	606343	2.0
chr10	-	606794	606804	5.0
chr10	-	608438	608448	8.0
chr10	-	609029	609039	7.0
chr10	-	609431	609441	13.0
chr10	-	610303	610313	4.0
chr10	-	610491	610501	4.0
chr10	-	611766	611776	2.0
chr10	-	612167	612177	11.0
chr10	-	612177	612187	11.0
chr10	-	613693	613703	2.0
chr10	-	614496	614506	2.0
chr10	-	614638	614648	7.0
chr10	-	614961	614971	2.0
chr10	-	615251	615261	4.0
chr10	-	615282	615292	14.0
chr10	-	615349	615359	28.0
chr10	-	615716	615726	9.0
chr10	-	617354	617364	6.0
chr10	-	619049	619059	3.0
chr10	-	619774	619784	4.0
chr10	-	620409	620419	7.0
chr10	-	621317	621327	6.0
chr10	-	622258	622268	5.0
chr10	-	622761	622771	2.0
chr10	-	624168	624178	21.0
chr10	-	625187	625197	8.0
chr10	-	625777	625787	3.0
chr10	-	625941	625951	5.0
chr10	-	627908	627918	11.0
chr10	-	628818	628828	2.0
chr10	-	629295	629305	2.0
chr10	-	630461	630471	7.0
chr10	-	632108	632118	2.0
chr10	-	632931	632941	19.0
chr10	-	635884	635894	4.0
chr10	-	635922	635932	5.0
chr10	-	636808	636818	8.0
chr10	-	637232	637242	4.0
chr10	-	638219	638229	5.0
chr10	-	638481	638491	4.0
chr10	-	639189	639199	21.0
chr10	-	639436	639446	8.0
chr10	-	639925	639935	2.0
chr10	-	640050	640060	6.0
chr10	-	640323	640333	2.0
chr10	-	643664	643674	11.0
chr10	-	646930	646940	8.0
chr10	-	647144	647154	9.0
chr10	-	648168	648178	17.0
chr10	-	649575	649585	56.0
chr10	-	652164	652174	4.0
chr10	-	652855	652865	5.0
chr10	-	655103	655113	2.0
chr10	-	656644	656654	4.0
chr10	-	658122	658132	6.0
chr10	-	658954	658964	7.0
chr10	-	659094	659104	6.0
chr10	-	661607	661617	14.0
chr10	-	663413	663423	2.0
chr10	-	663493	663503	5.0
chr10	-	664701	664711	2.0
chr10	-	666783	666793	7.0
chr10	-	667653	667663	15.0
chr10	-	669651	669661	21.0
chr10	-	669740	669750	14.0
chr10	-	669851	669861	2.0
chr10	-	672194	672204	2.0
chr10	-	673995	674005	5.0
chr10	-	674142	674152	4.0
chr10	-	674207	674217	2.0
chr10	-	674392	674402	4.0
chr10	-	675411	675421	5.0
chr10	-	677360	677370	2.0
chr10	-	678240	678250	5.0
chr10	-	678519	678529	8.0
chr10	-	679716	679726	3.0
chr10	-	680663	680673	18.0
chr10	-	681546	681556	11.0
chr10	-	682120	682130	3.0
chr10	-	682470	682480	10.0
chr10	-	682525	682535	5.0
chr10	-	683031	683041	19.0
chr10	-	683473	683483	5.0
chr10	-	683528	683538	16.0
chr10	-	683605	683615	20.0
chr10	-	684312	684322	4.0
chr10	-	685373	685383	2.0
chr10	-	685965	685975	2.0
chr10	-	690153	690163	3.0
chr10	-	694390	694400	15.0
chr10	-	694961	694971	2.0
chr10	-	696611	696621	2.0
chr10	-	698148	698158	3.0
chr10	-	698744	698754	2.0
chr10	-	700472	700482	5.0
chr10	-	703453	703463	8.0
chr10	-	704179	704189	23.0
chr10	-	704965	704975	8.0
chr10	-	707425	707435	2.0
chr10	-	708329	708339	3.0
chr10	-	710574	710584	6.0
chr10	-	710624	710634	2.0
chr10	-	712561	712571	2.0
chr10	-	715778	715788	5.0
chr10	-	717128	717138	2.0
chr10	-	717397	717407	8.0
chr10	-	718806	718816	3.0
chr10	-	718870	718880	4.0
chr10	-	718910	718920	5.0
chr10	-	719360	719370	4.0
chr10	-	719479	719489	17.0
chr10	-	721262	721272	2.0
chr10	-	724443	724453	3.0
chr10	-	724507	724517	18.0
chr10	-	743012	743022	7.0
chr16	+	482077	482087	56.0
chr16	+	641565	641575	35.0
chr16	+	188028	188038	33.0
chr16	+	771028	771038	33.0
chr16	+	719433	719443	32.0
chr16	+	653891	653901	31.0
chr16	+	643665	643675	30.0
chr16	+	108363	108373	29.0
chr16	+	641662	641672	29.0
chr16	+	667607	667617	28.0
chr16	+	163945	163955	26.0
chr16	+	105673	105683	25.0
chr16	+	627583	627593	24.0
chr16	+	823988	823998	24.0
chr16	+	942790	942800	24.0
chr16	+	137006	137016	23.0
chr16	+	228111	228121	23.0
chr16	+	332904	332914	23.0
chr16	+	411767	411777	23.0
chr16	+	675191	675201	23.0
chr16	+	117202	117212	22.0
chr16	+	128384	128394	22.0
chr16	+	161688	161698	22.0
chr16	+	331568	331578	22.0
chr16	+	492804	492814	22.0
chr16	+	900142	900152	22.0
chr16	+	19667	19677	21.0
chr16	+	383196	383206	21.0
chr16	+	667690	667700	21.0
chr16	+	840648	840658	21.0
chr16	+	78178	78188	20.0
chr16	+	117093	117103	20.0
chr16	+	310307	310317	20.0
chr16	+	475348	475358	20.0
chr16	+	553874	553884	20.0
chr16	+	615112	615122	20.0
chr16	+	667576	667586	20.0
chr16	+	900075	900085	20.0
chr16	+	146031	146041	19.0
chr16	+	444482	444492	19.0
chr16	+	621610	621620	19.0
chr16	+	642274	642284	19.0
chr16	+	908352	908362	19.0
chr16	+	96574	96584	18.0
chr16	+	166201	166211	18.0
chr16	+	204008	204018	18.0
