chrom	start	end	value	strand	chrom	start	end	value	strand	midpoint	c-w reads sum	c-w distance (bp)
chr16	205657	205667	3.0	+	chr16	205697	205707	3.0	-	205682	6.0	40
chr16	207517	207527	3.0	+	chr16	207518	207528	5.0	-	207522	8.0	1
chr16	210247	210257	3.0	+	chr16	210279	210289	13.0	-	210268	16.0	32
chr16	211369	211379	3.0	+	chr16	211446	211456	6.0	-	211412	9.0	77
chr16	225466	225476	3.0	+	chr16	225527	225537	3.0	-	225501	6.0	61
chr16	226880	226890	3.0	+	chr16	226915	226925	4.0	-	226902	7.0	35
chr16	227892	227902	3.0	+	chr16	227920	227930	3.0	-	227911	6.0	28
chr16	229140	229150	3.0	+	chr16	229152	229162	2.0	-	229151	5.0	12
chr16	230533	230543	3.0	+	chr16	230553	230563	3.0	-	230548	6.0	20
chr16	231042	231052	3.0	+	chr16	231072	231082	3.0	-	231062	6.0	30
chr16	231253	231263	3.0	+	chr16	231299	231309	2.0	-	231281	5.0	46
chr16	234662	234672	3.0	+	chr16	234728	234738	2.0	-	234700	5.0	66
chr16	235927	235937	3.0	+	chr16	236018	236028	2.0	-	235977	5.0	91
chr16	247523	247533	3.0	+	chr16	247561	247571	2.0	-	247547	5.0	38
chr16	279112	279122	3.0	+	chr16	279148	279158	2.0	-	279135	5.0	36
chr16	280761	280771	3.0	+	chr16	280852	280862	6.0	-	280811	9.0	91
chr16	286705	286715	3.0	+	chr16	286724	286734	6.0	-	286719	9.0	19
chr16	287817	287827	3.0	+	chr16	287839	287849	2.0	-	287833	5.0	22
chr16	287845	287855	3.0	+	chr16	287869	287879	2.0	-	287862	5.0	24
chr16	293561	293571	3.0	+	chr16	293569	293579	4.0	-	293570	7.0	8
chr16	298631	298641	3.0	+	chr16	298678	298688	6.0	-	298659	9.0	47
chr16	302471	302481	3.0	+	chr16	302495	302505	3.0	-	302488	6.0	24
chr16	303145	303155	3.0	+	chr16	303188	303198	2.0	-	303171	5.0	43
chr16	322197	322207	3.0	+	chr16	322250	322260	4.0	-	322228	7.0	53
chr16	326173	326183	3.0	+	chr16	326195	326205	2.0	-	326189	5.0	22
chr16	327074	327084	3.0	+	chr16	327120	327130	3.0	-	327102	6.0	46
chr16	330036	330046	3.0	+	chr16	330084	330094	3.0	-	330065	6.0	48
chr16	330748	330758	3.0	+	chr16	330832	330842	2.0	-	330795	5.0	84
chr16	340629	340639	3.0	+	chr16	340678	340688	3.0	-	340658	6.0	49
chr16	342751	342761	3.0	+	chr16	342837	342847	2.0	-	342799	5.0	86
chr16	360009	360019	3.0	+	chr16	360019	360029	3.0	-	360019	6.0	10
chr16	360100	360110	3.0	+	chr16	360121	360131	2.0	-	360115	5.0	21
chr16	370300	370310	3.0	+	chr16	370346	370356	2.0	-	370328	5.0	46
chr16	370516	370526	3.0	+	chr16	370553	370563	2.0	-	370539	5.0	37
chr16	393952	393962	3.0	+	chr16	393968	393978	2.0	-	393965	5.0	16
chr16	402761	402771	3.0	+	chr16	402861	402871	2.0	-	402816	5.0	100
chr16	406516	406526	3.0	+	chr16	406568	406578	2.0	-	406547	5.0	52
chr16	407398	407408	3.0	+	chr16	407484	407494	2.0	-	407446	5.0	86
chr16	408278	408288	3.0	+	chr16	408338	408348	5.0	-	408313	8.0	60
chr16	408838	408848	3.0	+	chr16	408849	408859	2.0	-	408848	5.0	11
chr16	409371	409381	3.0	+	chr16	409429	409439	9.0	-	409405	12.0	58
chr16	413009	413019	3.0	+	chr16	413022	413032	3.0	-	413020	6.0	13
chr16	425246	425256	3.0	+	chr16	425304	425314	5.0	-	425280	8.0	58
chr16	431845	431855	3.0	+	chr16	431873	431883	6.0	-	431864	9.0	28
chr16	432270	432280	3.0	+	chr16	432369	432379	3.0	-	432324	6.0	99
chr16	432550	432560	3.0	+	chr16	432553	432563	2.0	-	432556	5.0	3
chr16	433124	433134	3.0	+	chr16	433144	433154	2.0	-	433139	5.0	20
chr16	444009	444019	3.0	+	chr16	444049	444059	6.0	-	444034	9.0	40
chr16	446960	446970	3.0	+	chr16	447000	447010	2.0	-	446985	5.0	40
chr16	450809	450819	3.0	+	chr16	450860	450870	2.0	-	450839	5.0	51
chr16	451122	451132	3.0	+	chr16	451157	451167	11.0	-	451144	14.0	35
chr16	454806	454816	3.0	+	chr16	454866	454876	3.0	-	454841	6.0	60
chr16	454848	454858	3.0	+	chr16	454908	454918	3.0	-	454883	6.0	60
chr16	455983	455993	3.0	+	chr16	456083	456093	3.0	-	456038	6.0	100
chr16	460438	460448	3.0	+	chr16	460483	460493	2.0	-	460465	5.0	45
chr16	467207	467217	3.0	+	chr16	467227	467237	2.0	-	467222	5.0	20
chr16	471046	471056	3.0	+	chr16	471067	471077	7.0	-	471061	10.0	21
chr16	476918	476928	3.0	+	chr16	476921	476931	3.0	-	476924	6.0	3
chr16	477441	477451	3.0	+	chr16	477502	477512	2.0	-	477476	5.0	61
chr16	482224	482234	3.0	+	chr16	482313	482323	5.0	-	482273	8.0	89
chr16	482280	482290	3.0	+	chr16	482349	482359	3.0	-	482319	6.0	69
chr16	492008	492018	3.0	+	chr16	492079	492089	2.0	-	492048	5.0	71
chr16	493052	493062	3.0	+	chr16	493062	493072	2.0	-	493062	5.0	10
chr16	499129	499139	3.0	+	chr16	499196	499206	2.0	-	499167	5.0	67
chr16	500019	500029	3.0	+	chr16	500035	500045	3.0	-	500032	6.0	16
chr16	500087	500097	3.0	+	chr16	500131	500141	4.0	-	500114	7.0	44
chr16	502046	502056	3.0	+	chr16	502123	502133	5.0	-	502089	8.0	77
chr16	507592	507602	3.0	+	chr16	507637	507647	4.0	-	507619	7.0	45
chr16	516780	516790	3.0	+	chr16	516832	516842	2.0	-	516811	5.0	52
chr16	518138	518148	3.0	+	chr16	518224	518234	2.0	-	518186	5.0	86
chr16	520380	520390	3.0	+	chr16	520464	520474	9.0	-	520427	12.0	84
chr16	528214	528224	3.0	+	chr16	528252	528262	2.0	-	528238	5.0	38
chr16	531073	531083	3.0	+	chr16	531146	531156	2.0	-	531114	5.0	73
chr16	539446	539456	3.0	+	chr16	539524	539534	5.0	-	539490	8.0	78
chr16	547716	547726	3.0	+	chr16	547790	547800	2.0	-	547758	5.0	74
chr16	551379	551389	3.0	+	chr16	551451	551461	3.0	-	551420	6.0	72
chr16	551598	551608	3.0	+	chr16	551649	551659	8.0	-	551628	11.0	51
chr16	552945	552955	3.0	+	chr16	552956	552966	3.0	-	552955	6.0	11
chr16	569471	569481	3.0	+	chr16	569493	569503	3.0	-	569487	6.0	22
chr16	570415	570425	3.0	+	chr16	570439	570449	2.0	-	570432	5.0	24
chr16	574964	574974	3.0	+	chr16	575061	575071	5.0	-	575017	8.0	97
chr16	583103	583113	3.0	+	chr16	583105	583115	3.0	-	583109	6.0	2
chr16	604768	604778	3.0	+	chr16	604780	604790	3.0	-	604779	6.0	12
chr16	605621	605631	3.0	+	chr16	605667	605677	4.0	-	605649	7.0	46
chr16	610001	610011	3.0	+	chr16	610095	610105	2.0	-	610053	5.0	94
chr16	610925	610935	3.0	+	chr16	610962	610972	2.0	-	610948	5.0	37
chr16	614305	614315	3.0	+	chr16	614366	614376	4.0	-	614340	7.0	61
chr16	614315	614325	3.0	+	chr16	614403	614413	4.0	-	614364	7.0	88
chr16	614373	614383	3.0	+	chr16	614424	614434	2.0	-	614403	5.0	51
chr16	614756	614766	3.0	+	chr16	614795	614805	5.0	-	614780	8.0	39
chr16	614998	615008	3.0	+	chr16	615031	615041	5.0	-	615019	8.0	33
chr16	620169	620179	3.0	+	chr16	620221	620231	3.0	-	620200	6.0	52
chr16	622509	622519	3.0	+	chr16	622526	622536	6.0	-	622522	9.0	17
chr16	626577	626587	3.0	+	chr16	626601	626611	4.0	-	626594	7.0	24
chr16	626664	626674	3.0	+	chr16	626740	626750	2.0	-	626707	5.0	76
chr16	627371	627381	3.0	+	chr16	627393	627403	6.0	-	627387	9.0	22
chr16	632301	632311	3.0	+	chr16	632354	632364	2.0	-	632332	5.0	53
chr16	637157	637167	3.0	+	chr16	637208	637218	4.0	-	637187	7.0	51
chr16	638244	638254	3.0	+	chr16	638299	638309	6.0	-	638276	9.0	55
chr16	641262	641272	3.0	+	chr16	641290	641300	14.0	-	641281	17.0	28
chr16	642482	642492	3.0	+	chr16	642514	642524	2.0	-	642503	5.0	32
chr16	642982	642992	3.0	+	chr16	643058	643068	9.0	-	643025	12.0	76
chr16	646466	646476	3.0	+	chr16	646481	646491	6.0	-	646478	9.0	15
chr16	651044	651054	3.0	+	chr16	651134	651144	4.0	-	651094	7.0	90
chr16	654579	654589	3.0	+	chr16	654626	654636	2.0	-	654607	5.0	47
chr16	662473	662483	3.0	+	chr16	662490	662500	2.0	-	662486	5.0	17
chr16	663312	663322	3.0	+	chr16	663404	663414	2.0	-	663363	5.0	92
chr16	666088	666098	3.0	+	chr16	666109	666119	7.0	-	666103	10.0	21
chr16	666150	666160	3.0	+	chr16	666171	666181	4.0	-	666165	7.0	21
chr16	666876	666886	3.0	+	chr16	666909	666919	5.0	-	666897	8.0	33
chr16	666939	666949	3.0	+	chr16	667018	667028	3.0	-	666983	6.0	79
chr16	667321	667331	3.0	+	chr16	667362	667372	16.0	-	667346	19.0	41
chr16	667769	667779	3.0	+	chr16	667855	667865	2.0	-	667817	5.0	86
chr16	667784	667794	3.0	+	chr16	667866	667876	2.0	-	667830	5.0	82
chr16	667887	667897	3.0	+	chr16	667932	667942	9.0	-	667914	12.0	45
chr16	679184	679194	3.0	+	chr16	679210	679220	2.0	-	679202	5.0	26
chr16	680177	680187	3.0	+	chr16	680236	680246	2.0	-	680211	5.0	59
chr16	681425	681435	3.0	+	chr16	681453	681463	5.0	-	681444	8.0	28
chr16	687276	687286	3.0	+	chr16	687332	687342	2.0	-	687309	5.0	56
chr16	696117	696127	3.0	+	chr16	696211	696221	2.0	-	696169	5.0	94
chr16	696740	696750	3.0	+	chr16	696788	696798	2.0	-	696769	5.0	48
chr16	698200	698210	3.0	+	chr16	698251	698261	2.0	-	698230	5.0	51
chr16	699241	699251	3.0	+	chr16	699298	699308	3.0	-	699274	6.0	57
chr16	700188	700198	3.0	+	chr16	700247	700257	3.0	-	700222	6.0	59
chr16	719265	719275	3.0	+	chr16	719316	719326	2.0	-	719295	5.0	51
chr16	719338	719348	3.0	+	chr16	719377	719387	8.0	-	719362	11.0	39
chr16	719629	719639	3.0	+	chr16	719708	719718	2.0	-	719673	5.0	79
chr16	730105	730115	3.0	+	chr16	730185	730195	6.0	-	730150	9.0	80
chr16	768118	768128	3.0	+	chr16	768155	768165	2.0	-	768141	5.0	37
chr16	769811	769821	3.0	+	chr16	769846	769856	2.0	-	769833	5.0	35
chr16	770621	770631	3.0	+	chr16	770700	770710	5.0	-	770665	8.0	79
chr16	770679	770689	3.0	+	chr16	770768	770778	3.0	-	770728	6.0	89
chr16	770762	770772	3.0	+	chr16	770787	770797	3.0	-	770779	6.0	25
chr16	789144	789154	3.0	+	chr16	789178	789188	3.0	-	789166	6.0	34
chr16	794885	794895	3.0	+	chr16	794923	794933	3.0	-	794909	6.0	38
chr16	797120	797130	3.0	+	chr16	797164	797174	2.0	-	797147	5.0	44
chr16	797449	797459	3.0	+	chr16	797458	797468	7.0	-	797458	10.0	9
chr16	797494	797504	3.0	+	chr16	797574	797584	2.0	-	797539	5.0	80
chr16	802984	802994	3.0	+	chr16	803021	803031	2.0	-	803007	5.0	37
chr16	816920	816930	3.0	+	chr16	817000	817010	2.0	-	816965	5.0	80
chr16	819943	819953	3.0	+	chr16	819984	819994	2.0	-	819968	5.0	41
chr16	820005	820015	3.0	+	chr16	820035	820045	2.0	-	820025	5.0	30
chr16	821045	821055	3.0	+	chr16	821123	821133	2.0	-	821089	5.0	78
chr16	823679	823689	3.0	+	chr16	823698	823708	2.0	-	823693	5.0	19
chr16	825109	825119	3.0	+	chr16	825153	825163	2.0	-	825136	5.0	44
chr16	832616	832626	3.0	+	chr16	832688	832698	2.0	-	832657	5.0	72
chr16	834638	834648	3.0	+	chr16	834722	834732	2.0	-	834685	5.0	84
chr16	834715	834725	3.0	+	chr16	834767	834777	2.0	-	834746	5.0	52
chr16	840693	840703	3.0	+	chr16	840757	840767	3.0	-	840730	6.0	64
chr16	870033	870043	3.0	+	chr16	870059	870069	3.0	-	870051	6.0	26
chr16	870801	870811	3.0	+	chr16	870863	870873	13.0	-	870837	16.0	62
chr16	871229	871239	3.0	+	chr16	871329	871339	3.0	-	871284	6.0	100
chr16	873151	873161	3.0	+	chr16	873160	873170	3.0	-	873160	6.0	9
chr16	876460	876470	3.0	+	chr16	876479	876489	3.0	-	876474	6.0	19
chr16	876901	876911	3.0	+	chr16	876932	876942	2.0	-	876921	5.0	31
chr16	880278	880288	3.0	+	chr16	880303	880313	3.0	-	880295	6.0	25
chr16	880367	880377	3.0	+	chr16	880422	880432	2.0	-	880399	5.0	55
chr16	882936	882946	3.0	+	chr16	883003	883013	2.0	-	882974	5.0	67
chr16	883949	883959	3.0	+	chr16	884023	884033	8.0	-	883991	11.0	74
chr16	888456	888466	3.0	+	chr16	888471	888481	8.0	-	888468	11.0	15
chr16	892434	892444	3.0	+	chr16	892517	892527	7.0	-	892480	10.0	83
chr16	898831	898841	3.0	+	chr16	898844	898854	4.0	-	898842	7.0	13
chr16	899156	899166	3.0	+	chr16	899184	899194	4.0	-	899175	7.0	28
chr16	900364	900374	3.0	+	chr16	900385	900395	9.0	-	900379	12.0	21
chr16	900725	900735	3.0	+	chr16	900810	900820	2.0	-	900772	5.0	85
chr16	906061	906071	3.0	+	chr16	906076	906086	4.0	-	906073	7.0	15
chr16	908285	908295	3.0	+	chr16	908315	908325	3.0	-	908305	6.0	30
chr16	908405	908415	3.0	+	chr16	908468	908478	2.0	-	908441	5.0	63
chr16	921157	921167	3.0	+	chr16	921183	921193	3.0	-	921175	6.0	26
chr16	928016	928026	3.0	+	chr16	928100	928110	2.0	-	928063	5.0	84
chr16	940322	940332	3.0	+	chr16	940343	940353	2.0	-	940337	5.0	21
chr16	942774	942784	3.0	+	chr16	942807	942817	5.0	-	942795	8.0	33
chr16	19500	19510	2.0	+	chr16	19581	19591	2.0	-	19545	4.0	81
chr16	26308	26318	2.0	+	chr16	26402	26412	5.0	-	26360	7.0	94
chr16	32574	32584	2.0	+	chr16	32621	32631	6.0	-	32602	8.0	47
chr16	34249	34259	2.0	+	chr16	34319	34329	5.0	-	34289	7.0	70
chr16	35253	35263	2.0	+	chr16	35334	35344	3.0	-	35298	5.0	81
chr16	38276	38286	2.0	+	chr16	38290	38300	3.0	-	38288	5.0	14
chr16	38603	38613	2.0	+	chr16	38631	38641	7.0	-	38622	9.0	28
chr16	39257	39267	2.0	+	chr16	39277	39287	3.0	-	39272	5.0	20
chr16	41373	41383	2.0	+	chr16	41437	41447	2.0	-	41410	4.0	64
chr16	43573	43583	2.0	+	chr16	43638	43648	4.0	-	43610	6.0	65
chr16	47785	47795	2.0	+	chr16	47842	47852	2.0	-	47818	4.0	57
chr16	48412	48422	2.0	+	chr16	48476	48486	6.0	-	48449	8.0	64
chr16	48624	48634	2.0	+	chr16	48668	48678	4.0	-	48651	6.0	44
chr16	48763	48773	2.0	+	chr16	48805	48815	6.0	-	48789	8.0	42
chr16	49927	49937	2.0	+	chr16	49988	49998	5.0	-	49962	7.0	61
chr16	51349	51359	2.0	+	chr16	51358	51368	2.0	-	51358	4.0	9
chr16	67144	67154	2.0	+	chr16	67176	67186	6.0	-	67165	8.0	32
chr16	69529	69539	2.0	+	chr16	69575	69585	3.0	-	69557	5.0	46
chr16	75042	75052	2.0	+	chr16	75064	75074	2.0	-	75058	4.0	22
chr16	75067	75077	2.0	+	chr16	75126	75136	4.0	-	75101	6.0	59
chr16	76063	76073	2.0	+	chr16	76145	76155	5.0	-	76109	7.0	82
chr16	76442	76452	2.0	+	chr16	76484	76494	2.0	-	76468	4.0	42
chr16	82246	82256	2.0	+	chr16	82317	82327	5.0	-	82286	7.0	71
chr16	94878	94888	2.0	+	chr16	94964	94974	2.0	-	94926	4.0	86
chr16	99957	99967	2.0	+	chr16	100044	100054	4.0	-	100005	6.0	87
chr16	100223	100233	2.0	+	chr16	100299	100309	38.0	-	100266	40.0	76
chr16	106497	106507	2.0	+	chr16	106509	106519	3.0	-	106508	5.0	12
chr16	108264	108274	2.0	+	chr16	108334	108344	8.0	-	108304	10.0	70
chr16	115736	115746	2.0	+	chr16	115801	115811	2.0	-	115773	4.0	65
chr16	116185	116195	2.0	+	chr16	116251	116261	3.0	-	116223	5.0	66
chr16	116898	116908	2.0	+	chr16	116918	116928	13.0	-	116913	15.0	20
chr16	123591	123601	2.0	+	chr16	123666	123676	2.0	-	123633	4.0	75
chr16	124992	125002	2.0	+	chr16	125062	125072	6.0	-	125032	8.0	70
chr16	134216	134226	2.0	+	chr16	134261	134271	4.0	-	134243	6.0	45
chr16	137541	137551	2.0	+	chr16	137554	137564	2.0	-	137552	4.0	13
chr16	139196	139206	2.0	+	chr16	139217	139227	4.0	-	139211	6.0	21
chr16	141601	141611	2.0	+	chr16	141700	141710	2.0	-	141655	4.0	99
chr16	152328	152338	2.0	+	chr16	152346	152356	4.0	-	152342	6.0	18
chr16	159361	159371	2.0	+	chr16	159431	159441	3.0	-	159401	5.0	70
chr16	161145	161155	2.0	+	chr16	161214	161224	6.0	-	161184	8.0	69
chr16	161308	161318	2.0	+	chr16	161400	161410	2.0	-	161359	4.0	92
chr16	161423	161433	2.0	+	chr16	161505	161515	5.0	-	161469	7.0	82
chr16	163418	163428	2.0	+	chr16	163442	163452	5.0	-	163435	7.0	24
chr16	164592	164602	2.0	+	chr16	164609	164619	3.0	-	164605	5.0	17
chr16	164817	164827	2.0	+	chr16	164910	164920	2.0	-	164868	4.0	93
chr16	166030	166040	2.0	+	chr16	166032	166042	2.0	-	166036	4.0	2
chr16	166571	166581	2.0	+	chr16	166652	166662	2.0	-	166616	4.0	81
chr16	173053	173063	2.0	+	chr16	173083	173093	2.0	-	173073	4.0	30
chr16	174616	174626	2.0	+	chr16	174691	174701	2.0	-	174658	4.0	75
chr16	174962	174972	2.0	+	chr16	175038	175048	2.0	-	175005	4.0	76
chr16	177589	177599	2.0	+	chr16	177616	177626	5.0	-	177607	7.0	27
chr16	178663	178673	2.0	+	chr16	178666	178676	3.0	-	178669	5.0	3
chr16	187230	187240	2.0	+	chr16	187329	187339	3.0	-	187284	5.0	99
chr16	187843	187853	2.0	+	chr16	187848	187858	2.0	-	187850	4.0	5
chr16	188531	188541	2.0	+	chr16	188596	188606	2.0	-	188568	4.0	65
chr16	188730	188740	2.0	+	chr16	188818	188828	2.0	-	188779	4.0	88
chr16	199629	199639	2.0	+	chr16	199713	199723	3.0	-	199676	5.0	84
chr16	200947	200957	2.0	+	chr16	201021	201031	2.0	-	200989	4.0	74
chr16	202231	202241	2.0	+	chr16	202269	202279	4.0	-	202255	6.0	38
chr16	203535	203545	2.0	+	chr16	203542	203552	3.0	-	203543	5.0	7
chr16	204021	204031	2.0	+	chr16	204043	204053	2.0	-	204037	4.0	22
chr16	205259	205269	2.0	+	chr16	205333	205343	3.0	-	205301	5.0	74
chr16	205352	205362	2.0	+	chr16	205375	205385	2.0	-	205368	4.0	23
chr16	205525	205535	2.0	+	chr16	205597	205607	3.0	-	205566	5.0	72
chr16	207502	207512	2.0	+	chr16	207595	207605	3.0	-	207553	5.0	93
chr16	207623	207633	2.0	+	chr16	207667	207677	2.0	-	207650	4.0	44
chr16	207766	207776	2.0	+	chr16	207805	207815	12.0	-	207790	14.0	39
chr16	207799	207809	2.0	+	chr16	207824	207834	18.0	-	207816	20.0	25
chr16	208143	208153	2.0	+	chr16	208242	208252	2.0	-	208197	4.0	99
chr16	210264	210274	2.0	+	chr16	210315	210325	4.0	-	210294	6.0	51
chr16	212191	212201	2.0	+	chr16	212212	212222	3.0	-	212206	5.0	21
chr16	223607	223617	2.0	+	chr16	223612	223622	4.0	-	223614	6.0	5
chr16	226331	226341	2.0	+	chr16	226384	226394	2.0	-	226362	4.0	53
chr16	226620	226630	2.0	+	chr16	226684	226694	2.0	-	226657	4.0	64
chr16	227149	227159	2.0	+	chr16	227199	227209	2.0	-	227179	4.0	50
chr16	227839	227849	2.0	+	chr16	227901	227911	4.0	-	227875	6.0	62
chr16	231198	231208	2.0	+	chr16	231237	231247	3.0	-	231222	5.0	39
chr16	231382	231392	2.0	+	chr16	231453	231463	2.0	-	231422	4.0	71
chr16	231401	231411	2.0	+	chr16	231473	231483	2.0	-	231442	4.0	72
chr16	231552	231562	2.0	+	chr16	231627	231637	2.0	-	231594	4.0	75
chr16	242045	242055	2.0	+	chr16	242057	242067	4.0	-	242056	6.0	12
chr16	246605	246615	2.0	+	chr16	246628	246638	2.0	-	246621	4.0	23
chr16	248175	248185	2.0	+	chr16	248183	248193	3.0	-	248184	5.0	8
chr16	255851	255861	2.0	+	chr16	255897	255907	2.0	-	255879	4.0	46
chr16	257082	257092	2.0	+	chr16	257150	257160	3.0	-	257121	5.0	68
chr16	258048	258058	2.0	+	chr16	258110	258120	2.0	-	258084	4.0	62
chr16	258227	258237	2.0	+	chr16	258312	258322	2.0	-	258274	4.0	85
chr16	259277	259287	2.0	+	chr16	259318	259328	3.0	-	259302	5.0	41
chr16	260620	260630	2.0	+	chr16	260635	260645	3.0	-	260632	5.0	15
chr16	264563	264573	2.0	+	chr16	264598	264608	2.0	-	264585	4.0	35
chr16	264613	264623	2.0	+	chr16	264652	264662	2.0	-	264637	4.0	39
chr16	264711	264721	2.0	+	chr16	264753	264763	2.0	-	264737	4.0	42
chr16	271668	271678	2.0	+	chr16	271673	271683	3.0	-	271675	5.0	5
chr16	274765	274775	2.0	+	chr16	274840	274850	2.0	-	274807	4.0	75
chr16	286963	286973	2.0	+	chr16	286979	286989	6.0	-	286976	8.0	16
chr16	290133	290143	2.0	+	chr16	290151	290161	2.0	-	290147	4.0	18
chr16	290204	290214	2.0	+	chr16	290239	290249	4.0	-	290226	6.0	35
chr16	293527	293537	2.0	+	chr16	293611	293621	4.0	-	293574	6.0	84
chr16	298988	298998	2.0	+	chr16	298995	299005	2.0	-	298996	4.0	7
chr16	299475	299485	2.0	+	chr16	299532	299542	7.0	-	299508	9.0	57
chr16	303398	303408	2.0	+	chr16	303417	303427	3.0	-	303412	5.0	19
chr16	303958	303968	2.0	+	chr16	303986	303996	2.0	-	303977	4.0	28
chr16	309775	309785	2.0	+	chr16	309789	309799	4.0	-	309787	6.0	14
chr16	310786	310796	2.0	+	chr16	310795	310805	7.0	-	310795	9.0	9
chr16	311303	311313	2.0	+	chr16	311305	311315	3.0	-	311309	5.0	2
chr16	311849	311859	2.0	+	chr16	311882	311892	3.0	-	311870	5.0	33
chr16	319898	319908	2.0	+	chr16	319909	319919	2.0	-	319908	4.0	11
chr16	321418	321428	2.0	+	chr16	321433	321443	3.0	-	321430	5.0	15
chr16	322183	322193	2.0	+	chr16	322184	322194	5.0	-	322188	7.0	1
chr16	323251	323261	2.0	+	chr16	323350	323360	7.0	-	323305	9.0	99
chr16	327303	327313	2.0	+	chr16	327373	327383	2.0	-	327343	4.0	70
chr16	329866	329876	2.0	+	chr16	329935	329945	2.0	-	329905	4.0	69
chr16	330264	330274	2.0	+	chr16	330354	330364	3.0	-	330314	5.0	90
chr16	336542	336552	2.0	+	chr16	336566	336576	2.0	-	336559	4.0	24
chr16	340130	340140	2.0	+	chr16	340167	340177	7.0	-	340153	9.0	37
chr16	340724	340734	2.0	+	chr16	340817	340827	3.0	-	340775	5.0	93
chr16	341119	341129	2.0	+	chr16	341168	341178	2.0	-	341148	4.0	49
chr16	341288	341298	2.0	+	chr16	341358	341368	3.0	-	341328	5.0	70
chr16	343713	343723	2.0	+	chr16	343738	343748	4.0	-	343730	6.0	25
chr16	348757	348767	2.0	+	chr16	348826	348836	2.0	-	348796	4.0	69
chr16	351081	351091	2.0	+	chr16	351100	351110	3.0	-	351095	5.0	19
chr16	352194	352204	2.0	+	chr16	352245	352255	6.0	-	352224	8.0	51
chr16	353259	353269	2.0	+	chr16	353329	353339	3.0	-	353299	5.0	70
chr16	360237	360247	2.0	+	chr16	360290	360300	3.0	-	360268	5.0	53
chr16	366020	366030	2.0	+	chr16	366109	366119	3.0	-	366069	5.0	89
chr16	366562	366572	2.0	+	chr16	366597	366607	2.0	-	366584	4.0	35
chr16	387408	387418	2.0	+	chr16	387437	387447	5.0	-	387427	7.0	29
chr16	389333	389343	2.0	+	chr16	389337	389347	3.0	-	389340	5.0	4
chr16	393372	393382	2.0	+	chr16	393427	393437	2.0	-	393404	4.0	55
chr16	395231	395241	2.0	+	chr16	395270	395280	3.0	-	395255	5.0	39
chr16	399550	399560	2.0	+	chr16	399615	399625	2.0	-	399587	4.0	65
chr16	403881	403891	2.0	+	chr16	403900	403910	2.0	-	403895	4.0	19
chr16	408609	408619	2.0	+	chr16	408646	408656	2.0	-	408632	4.0	37
chr16	409523	409533	2.0	+	chr16	409569	409579	3.0	-	409551	5.0	46
chr16	410339	410349	2.0	+	chr16	410372	410382	6.0	-	410360	8.0	33
chr16	411192	411202	2.0	+	chr16	411264	411274	2.0	-	411233	4.0	72
chr16	417322	417332	2.0	+	chr16	417344	417354	4.0	-	417338	6.0	22
chr16	417489	417499	2.0	+	chr16	417515	417525	5.0	-	417507	7.0	26
chr16	420958	420968	2.0	+	chr16	420991	421001	3.0	-	420979	5.0	33
chr16	425889	425899	2.0	+	chr16	425949	425959	3.0	-	425924	5.0	60
chr16	428434	428444	2.0	+	chr16	428457	428467	2.0	-	428450	4.0	23
chr16	431697	431707	2.0	+	chr16	431723	431733	3.0	-	431715	5.0	26
chr16	431785	431795	2.0	+	chr16	431810	431820	4.0	-	431802	6.0	25
chr16	434628	434638	2.0	+	chr16	434670	434680	2.0	-	434654	4.0	42
chr16	454368	454378	2.0	+	chr16	454399	454409	4.0	-	454388	6.0	31
chr16	454919	454929	2.0	+	chr16	454950	454960	5.0	-	454939	7.0	31
chr16	454992	455002	2.0	+	chr16	455023	455033	2.0	-	455012	4.0	31
chr16	455144	455154	2.0	+	chr16	455164	455174	58.0	-	455159	60.0	20
chr16	456439	456449	2.0	+	chr16	456450	456460	3.0	-	456449	5.0	11
chr16	458430	458440	2.0	+	chr16	458488	458498	3.0	-	458464	5.0	58
chr16	462882	462892	2.0	+	chr16	462918	462928	4.0	-	462905	6.0	36
chr16	465573	465583	2.0	+	chr16	465592	465602	7.0	-	465587	9.0	19
chr16	465867	465877	2.0	+	chr16	465933	465943	2.0	-	465905	4.0	66
chr16	466027	466037	2.0	+	chr16	466066	466076	3.0	-	466051	5.0	39
chr16	476037	476047	2.0	+	chr16	476038	476048	4.0	-	476042	6.0	1
chr16	480876	480886	2.0	+	chr16	480951	480961	5.0	-	480918	7.0	75
chr16	483446	483456	2.0	+	chr16	483462	483472	2.0	-	483459	4.0	16
chr16	483980	483990	2.0	+	chr16	484030	484040	4.0	-	484010	6.0	50
chr16	492279	492289	2.0	+	chr16	492330	492340	2.0	-	492309	4.0	51
chr16	492795	492805	2.0	+	chr16	492894	492904	2.0	-	492849	4.0	99
chr16	496605	496615	2.0	+	chr16	496694	496704	4.0	-	496654	6.0	89
chr16	498145	498155	2.0	+	chr16	498228	498238	3.0	-	498191	5.0	83
chr16	498456	498466	2.0	+	chr16	498460	498470	3.0	-	498463	5.0	4
chr16	498732	498742	2.0	+	chr16	498806	498816	7.0	-	498774	9.0	74
chr16	499231	499241	2.0	+	chr16	499258	499268	3.0	-	499249	5.0	27
chr16	499604	499614	2.0	+	chr16	499628	499638	46.0	-	499621	48.0	24
chr16	499670	499680	2.0	+	chr16	499707	499717	9.0	-	499693	11.0	37
chr16	500641	500651	2.0	+	chr16	500714	500724	2.0	-	500682	4.0	73
